frecuencia_THz,energia_meV,DOS_fonones
-1.4377291394780096e-07,-5.94596995747314e-07,0.0
0.0158868129129785,0.0657025789536843,3.961297440627575e-07
0.0317737695980257,0.1314057525008687,1.577261483570525e-06
0.047660726285771,0.1971089260592116,3.552346442726978e-06
0.0635476829705184,0.2628120996051561,1.9294205695262478e-05
0.0794346396582637,0.3285152731634991,2.7520173102206266e-05
0.0953215963430111,0.3942184467094436,3.253647914266383e-05
0.1112085530277585,0.4599216202553881,4.1159822786123816e-05
0.1270955097155038,0.525624793813731,8.17362426896985e-05
0.1429824664002512,0.5913279673596755,0.0001246831459826
0.1588694230879966,0.6570311409180184,0.0001244720539058
0.174756379772744,0.722734314463963,0.0001345289055901
0.1906433364574914,0.7884374880099074,0.0001539581943959
0.2065302931452367,0.8541406615682504,0.0002879305781716
0.2224172498299841,0.9198438351141948,0.0002355982601896
0.2383042065177294,0.985547008672538,0.0002536867863831
0.2541911632024768,1.0512501822184823,0.0002758183401174
0.2700781198872243,1.116953355764427,0.0003137421823089
0.2859650765749695,1.1826565293227698,0.0004052977339413
0.3018520332657128,1.248359702893511,0.0004046238449519
0.3177389899444643,1.314062876414659,0.0004313887855984
0.3336259466232159,1.3797660499358064,0.0004675687803116
0.3495129033319467,1.4454692235809383,0.0005850948209448
0.3653998600106982,1.5111723971020858,0.0005958171949453
0.3812868166894498,1.5768755706232336,0.0005875401728463
0.3971737733682013,1.642578744144381,0.0006381255161216
0.4130607300469529,1.708281917665529,0.0007089643838607
0.4289476867556837,1.7739850913106607,0.0007881972031767
0.4448346434344353,1.8396882648318085,0.0008391513178112
0.4607216001131868,1.905391438352956,0.0008484321504549
0.4766085567919384,1.971094611874104,0.0008893058720064
0.4924955135006691,2.0367977855192354,0.0009698514146897
0.5083824701794207,2.102500959040383,0.0009974744921427
0.5242694268581723,2.1682041325615318,0.0010472711677696
0.5401563835369239,2.233907306082678,0.0011058342536005
0.5560433402456546,2.2996104797278103,0.0011750997623647
0.5719302969244061,2.365313653248958,0.0011906162208995
0.5878172536031577,2.431016826770106,0.0011953883518526
