E_minus_EF_eV,energia_meV,DOS_electronica
-32.624,-32624.000000000004,-9.528930075417716e-16
-32.574,-32573.999999999996,-7.912420880898701e-15
-32.524,-32524.0,-6.17630625621202e-14
-32.474000000000004,-32474.000000000004,-4.516989499858901e-13
-32.424,-32424.0,-3.068900361698312e-12
-32.374,-32374.000000000004,-1.9522293425983646e-11
-32.324,-32323.999999999996,-1.1617122257439204e-10
-32.274,-32274.0,-6.436455872969292e-10
-32.224000000000004,-32224.000000000004,-3.3501073852853243e-09
-32.174,-32174.0,-1.6158212051585282e-08
-32.124,-32124.000000000004,-7.32107106748622e-08
-32.074,-32073.999999999996,-3.078748882610141e-07
-32.024,-32024.0,-1.2113950140960394e-06
-31.974000000000004,-31974.000000000004,-4.46966722107274e-06
-31.924,-31924.0,-1.5384017266256154e-05
-31.874,-31874.0,-4.928132616264895e-05
-31.824,-31824.0,-0.0001464412580987
-31.774,-31774.0,-0.0004091112816102
-31.724000000000004,-31724.000000000004,-0.0010569757925501
-31.674,-31674.0,-0.0025507881550161
-31.624,-31624.0,-0.005736458865858
-31.574,-31574.0,-0.0119936551860313
-31.524,-31524.0,-0.0230187173957792
-31.474000000000004,-31474.000000000004,-0.041148894727556
-31.424,-31424.0,-0.066629010503273
-31.374,-31374.0,-0.0981425884893576
-31.324,-31324.0,-0.128196911424325
-31.274,-31274.0,-0.1403850099113325
-31.224000000000004,-31224.000000000004,-0.1060463044157209
-31.174,-31174.0,0.006296230850909
-31.124,-31124.0,0.2344005881521594
-31.074,-31074.0,0.6060337043252364
-31.024,-31024.0,1.1338796629008574
-30.974000000000004,-30974.000000000004,1.7803215392455856
-30.924,-30924.0,2.484269903156751
-30.874,-30874.0,3.157710225376863
-30.824,-30824.0,3.708280033740209
-30.774,-30774.0,4.09817275531127
-30.724000000000004,-30724.000000000004,4.221027147142626
-30.674,-30674.0,4.166085800909688
-30.624,-30624.0,3.9743567744940647
-30.574,-30574.0,3.7275019490898975
-30.524,-30524.0,3.583539814863309
-30.474000000000004,-30474.000000000004,3.4903494222652607
-30.424,-30424.0,3.561909204119745
-30.374,-30374.0,3.717430753784881
-30.324,-30324.0,3.993926124836668
-30.274,-30274.0,4.309027358203606
-30.224000000000004,-30224.000000000004,4.590211443156244
-30.174,-30174.0,4.87804094041231
-30.124,-30124.0,5.1727892180205775
-30.074,-30074.0,5.443383934398996
-30.024,-30024.0,5.714040586859441
-29.974000000000004,-29974.000000000004,5.927288213517608
-29.924,-29924.0,6.030562542673501
-29.874,-29874.0,6.003792155801023
-29.824,-29824.0,5.6429628947440005
-29.774,-29774.0,5.063501032885784
-29.724000000000004,-29724.000000000004,4.181949146951982
-29.674,-29674.0,3.173710906903373
-29.624,-29624.0,2.157355658504024
-29.574,-29574.0,1.252254025171084
-29.524,-29524.0,0.5573815141617627
-29.474000000000004,-29474.000000000004,0.0965701377842679
-29.424,-29424.0,-0.1501999206599205
-29.374,-29374.0,-0.2374316833870325
-29.324,-29324.0,-0.229049496114775
-29.274,-29274.0,-0.1788972744291025
-29.224000000000004,-29224.000000000004,-0.1222532084631643
-29.174,-29174.0,-0.0743640087530468
-29.124,-29124.0,-0.0409689438499221
-29.074,-29074.0,-0.0206557366119028
-29.024,-29024.0,-0.0096238720832138
-28.974000000000004,-28974.000000000004,-0.004131528486539
-28.924,-28924.0,-0.0016396457380571
-28.874,-28874.0,-0.0006034341163939
-28.824,-28824.0,-0.0002053876719983
-28.774,-28774.0,-6.548739430388539e-05
-28.724000000000004,-28724.000000000004,-1.9493875105632044e-05
-28.674,-28674.0,-5.38563963950704e-06
-28.624,-28624.0,-1.387886556438359e-06
-28.574,-28574.0,-3.332131832162175e-07
-28.524,-28524.0,-7.425398830027157e-08
-28.474000000000004,-28474.000000000004,-1.538535626037762e-08
-28.424,-28424.0,-2.997443001559461e-09
-28.374,-28374.0,-5.423950715447581e-10
-28.324,-28324.0,-9.248313155376895e-11
-28.274,-28274.0,-1.460858054810719e-11
-28.224000000000004,-28224.000000000004,-2.1374623434859707e-12
-28.174,-28174.0,-2.9656341422779643e-13
-28.124,-28124.0,-3.804302693256344e-14
-28.074,-28074.0,-4.560872120819754e-15
-28.024,-28024.0,-5.09419886963884e-16
-27.974000000000004,-27974.000000000004,-5.3485445400153055e-17
-27.924,-27924.0,-5.217859586247162e-18
-27.874,-27874.0,-4.745323077411637e-19
-27.824,-27824.0,-4.0606676792138046e-20
-27.774,-27774.0,-3.240478176847515e-21
-27.724000000000004,-27724.000000000004,-2.408644937931494e-22
-27.674,-27674.0,-1.6588116549838426e-23
-27.624,-27624.0,-1.0830118598421727e-24
-27.574,-27574.0,-6.519469584298164e-26
-27.524,-27524.0,-3.712027358369136e-27
-27.474000000000004,-27474.000000000004,-1.9516162146766373e-28
-27.424,-27424.0,-9.684242269774359e-30
-27.374,-27374.0,-4.467596432360212e-31
-27.324,-27324.0,-1.928229285956564e-32
-27.274,-27274.0,-7.76465497802977e-34
-27.224000000000004,-27224.000000000004,-2.9141774557065626e-35
-27.174,-27174.0,-1.0321294411995945e-36
-27.124,-27124.0,-3.39495668347814e-38
-27.074,-27074.0,-1.0426143396212702e-39
-27.024,-27024.0,-2.981208404609534e-41
-26.974000000000004,-26974.000000000004,-7.961117271497926e-43
-26.924,-26924.0,-2.0023013968362946e-44
-26.874,-26874.0,-4.687340297821413e-46
-26.824,-26824.0,-1.0232986860598947e-47
