frecuencia_THz,energia_meV,DOS_original,DOS_nueva
1.2367203545841505,5.114664419212296,0.0050555156774,0.005051708686671259
1.24921247936612,5.166327696125195,0.0051498479777,0.005005638160749011
1.2617046041780686,5.2179909731620775,0.0052233872652,0.005173226652167134
1.2741967289600378,5.269654250074975,0.0053183538289,0.00530549017204601
1.286688853742007,5.321317526987873,0.0053939686551,0.0055429283313836765
1.2991809785539556,5.372980804024755,0.0054568495331,0.005511852222385202
1.3116731033359248,5.424644080937654,0.0055418208789,0.005659180277073834
1.3241652281478733,5.476307357974536,0.0056457296295,0.005567887775353602
1.336657352929843,5.527970634887435,0.0057237248358,0.005579795030223738
1.349149477711812,5.579633911800332,0.0058404003686,0.005981907049049923
1.3616416025237605,5.631297188837215,0.0059128860277,0.005745102177251013
1.37413372730573,5.682960465750113,0.0060033995125,0.006016063164257712
1.386625852087699,5.73462374266301,0.0061056651234,0.006032338880865382
1.3991179768996476,5.786287019699893,0.0061915432096,0.006127929957580781
1.4116101016816172,5.837950296612791,0.0062663022104,0.0061441090472375325
1.4241022264935654,5.889613573649673,0.0063551759517,0.00626445474758263
1.4365943512755348,5.941276850562572,0.0064560883153,0.0063405052317773705
1.4490864760575042,5.99294012747547,0.006548285667,0.006433740926144166
1.4615786008694527,6.044603404512352,0.0066595094236,0.006711634604149497
1.4740707256514218,6.09626668142525,0.0067525703364,0.006702381991808473
1.4865628504633706,6.147929958462132,0.0068522126877,0.006723977218930634
1.4990549752453397,6.199593235375031,0.0069485140964,0.007068137791874797
1.511547100027309,6.251256512287929,0.007040456457,0.007246802273125908
1.5240392248392576,6.302919789324811,0.0071384598221,0.007124669934550252
1.536531349621227,6.354583066237709,0.0072121523955,0.007249933823375243
1.5490234744331755,6.406246343274591,0.0073463675336,0.007563621902181136
1.5615155992151448,6.45790962018749,0.007459320423,0.007516001241015706
1.574007723997114,6.509572897100387,0.0075624553684,0.007561539421750057
1.5864998488090625,6.56123617413727,0.0076532649042,0.007625123190847057
1.5989919735910318,6.6128994510501675,0.0077666104991,0.007759060377471139
1.6114840984029803,6.66456272808705,0.00787527832,0.00779374166929044
1.6239762231849497,6.716226004999949,0.0080027559814,0.008053068654141292
1.636468347966919,6.767889281912847,0.0080989595643,0.007935771290918658
1.6489604727788676,6.819552558949729,0.008189432261,0.008068207606399265
1.6614525975608367,6.8712158358626265,0.008316225278,0.008292684336728485
1.6739447223727855,6.922879112899509,0.0084340659848,0.00842774909061244
1.6864368471547546,6.974542389812407,0.0085435315144,0.008669958633950519
1.6989289719367238,7.026205666725305,0.0086736523886,0.008468003022112173
1.7114210967486725,7.077868943762187,0.008795391285,0.009048849437952316
1.7239132215306419,7.129532220675086,0.008917567752,0.008818988855348823
1.736405346312611,7.181195497587984,0.0090262545608,0.008958040915163099
1.7488974711245597,7.232858774624867,0.0091442018488,0.009414556605397991
1.7613895959065289,7.284522051537764,0.0092782496741,0.009473330465495101
1.7738817207184774,7.336185328574647,0.0094170238174,0.009199254045708594
1.7863738455004468,7.3878486054875445,0.0095458977311,0.0094708131296851
1.7988659702824161,7.439511882400443,0.009686234179,0.009600097668608117
1.8113580950943644,7.491175159437325,0.0098103767964,0.009965823517054316
1.823850219876334,7.542838436350223,0.0099340786079,0.009637455276427863
1.8363423446882825,7.594501713387106,0.010073288144,0.010041200704888105
1.8488344694702517,7.6461649903000035,0.010238925868,0.010540661004911484
1.861326594252221,7.697828267212902,0.010386183325,0.010654364604644036
1.8738187190641695,7.749491544249784,0.010520209858,0.010751914093957546
1.8863108438461387,7.801154821162682,0.010655713524,0.01044057658062975
1.8988029686580874,7.852818098199564,0.01081039323,0.01059440726716659
1.9112950934400565,7.9044813751124625,0.010966499905,0.010800246459230483
1.923787218222026,7.956144652025361,0.011122156227,0.010841598928734191
1.9362793430339746,8.007807929062244,0.011295697114,0.011014258469735484
1.9487714678159438,8.059471205975141,0.011472933035,0.011378478620657701
1.9612635926278923,8.111134483012023,0.011616309467,0.011854773655418413
1.9737557174098617,8.162797759924922,0.011780732314,0.01177586421031802
1.9862478421918308,8.21446103683782,0.011959062126,0.012262865425228328
1.9987399670037793,8.266124313874702,0.012140165195,0.012125684486101365
2.0112320917857485,8.3177875907876,0.012325348255,0.012023884394896829
2.0237242165677176,8.369450867700497,0.012545935832,0.012568665968366243
2.0362163413796663,8.42111414473738,0.012736703862,0.012537159045172965
2.048708466161636,8.47277742165028,0.012909786554,0.01323099396796316
2.061200590973584,8.52444069868716,0.01308962443,0.013404924244890608
2.073692715755554,8.57610397560006,0.01330744054,0.01344402810418421
2.086184840537523,8.627767252512959,0.01353210266,0.013676522483030801
2.0986769653494717,8.67943052954984,0.013757156757,0.01411060813313695
2.111169090131441,8.731093806462738,0.013994887641,0.013835486338517845
2.1236612149433896,8.78275708349962,0.014221588356,0.014395834794752862
2.1361533397253587,8.834420360412519,0.014436210092,0.014738322581730929
2.148645464507328,8.886083637325417,0.014691684,0.015067121701591918
2.1611375893192766,8.937746914362299,0.014972851267,0.015319062002411985
2.1736297141012457,8.989410191275196,0.015255330331,0.014800258647097398
2.1861218389131944,9.04107346831208,0.015499907303,0.01540970924179948
2.1986139636951636,9.092736745224977,0.015808400008,0.015610498500896325
2.2111060884771327,9.144400022137875,0.016090676811,0.015849382454302622
2.2235982132890815,9.196063299174757,0.016372502599,0.01604856227076906
2.2360903380710506,9.247726576087654,0.016733817166,0.01656988030775669
2.248582462882999,9.299389853124538,0.017084626023,0.017428900068253143
2.2610745876649685,9.351053130037435,0.01740897675,0.01763799688225185
2.273566712446938,9.402716406950335,0.017802832882,0.018034187071751574
2.2860588372588864,9.454379683987217,0.018166224408,0.01834910818977678
2.298550962040856,9.506042960900116,0.018539210706,0.01885213176404194
2.311043086822825,9.557706237813013,0.019015180779,0.019451919400577243
2.3235352116347734,9.609369514849895,0.019474900336,0.019669080790329963
2.336027336416743,9.661032791762793,0.019930349777,0.019573254433529357
2.3485194612286913,9.712696068799676,0.020479784394,0.01993596272938337
2.3610115860106604,9.764359345712574,0.020977119081,0.020567017537376303
2.37350371079263,9.816022622625471,0.021578625252,0.02139019673168232
2.3859958356045783,9.867685899662353,0.02223386219,0.02237654562817233
2.3984879603865474,9.91934917657525,0.022896688745,0.022540373038912036
2.410980085198496,9.971012453612135,0.02365888414,0.02350279663742885
2.4234722099804653,10.022675730525032,0.024424605727,0.02509282947455392
2.435964334762435,10.074339007437931,0.025321795629,0.024762538045420758
2.448456459574383,10.126002284474811,0.026310879325,0.02596854197425747
2.4609485843563528,10.177665561387713,0.027405154457,0.027140625935878758
2.473440709168301,10.229328838424593,0.028622633944,0.027940745938464306
2.4859328339502706,10.280992115337492,0.030046778404,0.03057702584575513
2.49842495873224,10.33265539225039,0.031781304833,0.03236458844339732
2.5109170835441885,10.384318669287273,0.033732178896,0.03338279128923746
2.5234092083261577,10.43598194620017,0.036257027197,0.03671346807274285
2.5359013331381064,10.487645223237053,0.039384411399,0.03973661082759666
2.5483934579200755,10.53930850014995,0.043792288539,0.045012564865878305
2.5608855827020447,10.590971777062848,0.050707934318,0.05140384263891135
2.5733777075139934,10.642635054099731,0.071260844376,0.072700758339404
2.5858698322959626,10.694298331012629,0.064715096202,0.06352095141171024
2.5983619571079113,10.74596160804951,0.063529318472,0.061861907173632914
2.6108540818898804,10.797624884962408,0.063230500275,0.06425272087394363
2.6233462066718496,10.849288161875307,0.055420222036,0.0562261988126365
2.6358383314837983,10.90095143891219,0.051191145931,0.05013504376520059
2.648330456265768,10.952614715825089,0.044278685091,0.04431876800573537
2.660822581047737,11.004277992737986,0.037621394495,0.036896190557462315
2.673314705859686,11.05594126977487,0.034464073702,0.03537313201926422
2.685806830641655,11.107604546687767,0.032131985436,0.032676870110034444
2.698298955453603,11.15926782372465,0.030382086788,0.030994410237307122
2.710791080235573,11.210931100637547,0.028946410479,0.028621736704926928
2.723283205017542,11.262594377550444,0.027871967829,0.028068849670885163
2.7357753298294902,11.314257654587328,0.026789281105,0.027261507635552754
2.74826745461146,11.365920931500225,0.025948119894,0.025232774970055896
2.760759579423408,11.417584208537107,0.025225165937,0.02519838458093512
2.7732517042053773,11.469247485450005,0.024578066429,0.024739198250496034
2.785743828987347,11.520910762362904,0.02394589053,0.023395998560146944
2.798235953799295,11.572574039399786,0.023391599828,0.02301702445855429
2.8107280785812643,11.624237316312684,0.022891157312,0.023304016413757313
2.823220203393213,11.675900593349565,0.022491093616,0.023163071281156612
2.835712328175182,11.727563870262465,0.022122200089,0.022028268925751313
2.8482044529571517,11.779227147175364,0.02170698635,0.021728413806583816
2.8606965777691005,11.830890424212246,0.02134931062,0.02165497685951726
2.8731887025510696,11.882553701125143,0.021065509819,0.020553019429287576
2.8856808273630183,11.934216978162027,0.0208305638,0.020784756005944992
2.8981729521449875,11.985880255074925,0.020592100083,0.020117134056886407
2.9106650769269566,12.037543531987822,0.020352461257,0.020016924482317844
2.9231572017389054,12.089206809024704,0.020120921812,0.019890193372957662
2.9356493265208745,12.140870085937602,0.019933925489,0.020430839777797975
2.9481414513028437,12.1925333628505,0.019777864854,0.020370813679567563
2.9606335761147924,12.244196639887383,0.019628591708,0.019945148185679454
2.9731257008967615,12.29585991680028,0.019496110362,0.018973587163965962
2.9856178257087103,12.347523193837162,0.019348241334,0.0198672028188707
2.9981099503707624,12.399186470254124,0.019235761855,0.01953725802681074
3.0106020751527316,12.450849747167021,0.019146961452,0.01911830719988691
3.023094199934701,12.50251302407992,0.019048027112,0.018705437549161465
3.035586325016463,12.55417630223266,0.01895637853,0.018549993275228296
3.048078449798432,12.605839579145558,0.01888181613,0.018640248001699097
3.0605705745804017,12.657502856058457,0.018834058457,0.018899899337161158
3.073062699362371,12.709166132971355,0.01876840222,0.01889881812578347
3.08555482414434,12.760829409884254,0.018741639078,0.01840056436651794
