frecuencia_THz,energia_meV,a2F_original,alpha2F_digitalizada_interp,alpha2F_nueva
2.667068271397627,11.030108103714,0.806666,0.4825511322836342,0.7040040657369424
2.679559801198486,11.081768920035,0.741968,0.5128304707741058,0.6720859522965078
2.692051330999345,11.133429736356,0.69862,0.5431098092645772,0.6420506906286658
2.704546150642132,11.18510415837,0.659778,0.573397122297712,0.6207348011411901
2.7170376804429908,11.236764974690999,0.632219,0.6036764607881824,0.6254763093943482
2.7295292102438498,11.288425791012,0.607293,0.6272931562070168,0.6247721500008858
2.742020740044709,11.340086607333,0.58362,0.6439271304686655,0.607463095054675
2.754512269845568,11.391747423654,0.566095,0.6605611047303139,0.5990041585151703
2.767007089488355,11.443421845667999,0.549824,0.666787157375278,0.5779957577428733
2.779498619289214,11.495082661988999,0.534446,0.6712655350611065,0.5586934705649286
2.7919901490900734,11.54674347831,0.519856,0.6757439127469351,0.576205586420012
2.804481678890932,11.598404294630999,0.50741,0.6802222904327634,0.5739505192661496
2.816973208691791,11.650065110952,0.496094,0.6847006681185918,0.5605533089372158
2.82946473849265,11.701725927273,0.48688,0.685029423569887,0.5603029971745025
2.8419595581354375,11.753400349287,0.477194,0.6741590315830859,0.5271843137380888
2.854451087936296,11.805061165607999,0.467358,0.6632915017321426,0.5351363714376794
2.866942617737155,11.856721981928999,0.459464,0.6524239718811989,0.5245686017423612
2.8794341475380145,11.90838279825,0.452566,0.6399747460042721,0.5054750974980715
2.891925677338873,11.960043614571,0.446261,0.6225759913168012,0.487383465700655
2.9044204969816603,12.011718036585,0.440003,0.6051726543921192,0.501063863288913
2.916912026782519,12.063378852905998,0.433762,0.5877738997046483,0.48459202722871725
2.9294035565833783,12.115039669227,0.428254,0.5703751450171762,0.4594797773048835
2.9418950863842372,12.166700485547999,0.423251,0.5502030495309035,0.4511160721625075
2.9543866161850962,12.218361301868999,0.41886,0.5279335211478218,0.4520233540238345
2.9668781459859552,12.270022118189999,0.414799,0.5056639927647401,0.4368738215488582
2.9793729656287424,12.321696540204,0.41068,0.4833885993491632,0.4437452364352508
2.991864495429601,12.373357356524998,0.406646,0.46688381141681434,0.4223053683427633
3.00435602523046,12.425018172845999,0.404006,0.4536522409814124,0.41400704545273503
3.0168475550313194,12.476678989167,0.400534,0.4404206705460099,0.4067292951185297
3.029339084832178,12.528339805487999,0.39744,0.42656043282627154,0.40091360213217664
3.0418339044749656,12.580014227502,0.394564,0.41254107808138873,0.40374226078659237
3.054325434275824,12.631675043822998,0.392171,0.3985254145831483,0.38583862345589753
3.0668169640766836,12.683335860144,0.390056,0.3845097510849068,0.3772196005130989
3.079308493877542,12.734996676464998,0.388023,0.3704940875866663,0.3940996934501346
3.091800023678401,12.786657492785999,0.386917,0.35649254357751403,0.3880276101553301
3.1042915534792606,12.838318309107,0.385375,0.35649254357751403,0.37455013685157723
3.1167863731220473,12.889992731121,0.384068,0.35649254357751403,0.3744768988423611
3.1292779029229063,12.941653547442,0.382988,0.3562579106278986,0.37004590776042295
3.1417694327237653,12.993314363762998,0.381767,0.35392915423126786,0.3803148698675793
3.1542609625246247,13.044975180084,0.381259,0.351600397834637,0.3766854266671833
3.1667524923254833,13.096635996404999,0.380268,0.34927164143800626,0.36783776258562517
3.1792473119682705,13.148310418419,0.379847,0.3469422717265488,0.3758172098843413
3.1917388417691295,13.19997123474,0.380143,0.34461351532991796,0.37417666922529175
3.2042303715699885,13.251632051061,0.380173,0.3422847589332872,0.3682379344325024
3.2167219013708475,13.303292867382,0.380459,0.3399560025366564,0.3598762553229599
3.2292134311717064,13.354953683703,0.380291,0.33772977812606586,0.3694407312348275
3.2417049609725654,13.406614500023998,0.380492,0.33772977812606586,0.3620453318018083
3.254199780615353,13.458288922038001,0.381748,0.33772977812606586,0.36829522365933737
3.266691310416211,13.509949738358998,0.38281,0.33772977812606586,0.3771894683250052
3.2791828402170706,13.56161055468,0.384623,0.33757521047894823,0.36412924577995825
3.2916842395437134,13.613312188079998,0.386198,0.3370694387035336,0.3823847770359147
3.304152740451076,13.664877764549999,0.387829,0.33656499790647537,0.3784757014931278
3.3166541397777194,13.71657939795,0.389971,0.33605922613106076,0.37838482710639115
3.3291555391043626,13.768281031349998,0.392158,0.33555345435564615,0.37278814540102334
3.3416569384310058,13.819982664749999,0.395035,0.33504768258023154,0.36741845926964856
3.3541254393383686,13.87154824122,0.397285,0.33454324178317324,0.3849089942307471
3.366626838665012,13.92324987462,0.401042,0.3340374700077586,0.3808320858781772
3.3791282379916545,13.974951508019998,0.405399,0.33353169823234396,0.3818672317461105
3.3915967388990174,14.02651708449,0.40996,0.3330272574352857,0.38909925386901406
3.4040981382256605,14.07821871789,0.413943,0.3325214856598711,0.3898844680915767
3.4165995375523033,14.129920351289998,0.420438,0.3320157138844565,0.38517853178845163
3.429100936878947,14.181621984689999,0.429065,0.33150994210904183,0.4034924319246637
3.4415694377863093,14.23318756116,0.440931,0.3354863745049673,0.3989974185059914
3.4540708371129525,14.284889194559998,0.461186,0.3398022936551721,0.4316577300271499
3.4665722364395957,14.336590827959999,0.468805,0.34408466792316994,0.44232642069706135
3.4790407373469585,14.38815640443,0.475887,0.3473130890243429,0.4253514869720503
3.4915421366736017,14.43985803783,0.468879,0.3505500283869965,0.4459610539987083
3.5040435360002444,14.491559671229998,0.460328,0.35378696774965,0.417232905303596
3.516544935326888,14.543261304629999,0.454401,0.3576112036507552,0.41917301161703685
3.5290134362342505,14.5948268811,0.449085,0.36440787965322474,0.4176928118463285
3.5415148355608936,14.646528514499998,0.445626,0.37122248883775855,0.4270000868501645
3.554016234887537,14.698230147899999,0.440623,0.3780370980222926,0.4297871765212905
3.56651763421418,14.749931781299999,0.438939,0.3848517072068266,0.42452890015048483
3.578986135121543,14.80149735777,0.434846,0.3933458396943983,0.4245972550746097
3.5914875344481856,14.853198991169998,0.432906,0.4031382612957032,0.41439521230080684
3.6039889337748288,14.904900624569999,0.430484,0.41293068289700846,0.4197493867008875
3.6164574346821916,14.95646620104,0.429146,0.42269733496778394,0.4366134771281116
3.6289588340088343,15.008167834439998,0.429946,0.43248975656908883,0.4238798156980705
3.641460233335478,15.059869467839999,0.427369,0.44228217817039406,0.4244031731315444
3.653961632662121,15.11157110124,0.425601,0.45207459977169934,0.44502766825185525
3.666430133569484,15.16313667771,0.424808,0.4618412518424749,0.4484714825167343
3.6789315328961267,15.214838311109999,0.425304,0.4716336734437797,0.4506088725966244
3.69143293222277,15.266539944509999,0.42435,0.481426095045085,0.4348178676689137
3.7039014331301328,15.31810552098,0.423824,0.4927952638706423,0.4516104756997203
3.7164028324567755,15.369807154379998,0.425478,0.5042197557388312,0.4614191130269856
3.728904231783419,15.421508787779999,0.427054,0.5128489223395816,0.45890421176235857
3.7414056311100623,15.47321042118,0.430998,0.5128489223395816,0.44494823941264255
3.753874132017425,15.52477599765,0.434308,0.5128489223395816,0.4527067428245826
3.766375531344068,15.576477631049999,0.435346,0.5128489223395816,0.46014213283069866
3.778876930670711,15.628179264449999,0.437359,0.512892043467062,0.45223812320785217
3.791345431578074,15.67974484092,0.442181,0.5133811981793609,0.47729938244147396
3.8038468309047166,15.731446474319998,0.44815,0.5138716435373387,0.4599527366938635
3.81634823023136,15.783148107719999,0.45884,0.5143620888953165,0.4688151998497879
3.8288496295580035,15.83484974112,0.463521,0.5148525342532944,0.4658203614985611
3.841318130465366,15.88641531759,0.471444,0.5153416889655933,0.49169283062804453
