E_minus_EF_eV,energia_meV,DOS_electronica
-7.737,-7737.0,0.2730586859947456
-7.687000000000001,-7687.000000000001,0.2742565200985845
-7.637,-7637.0,0.2755531067422579
-7.587000000000001,-7587.000000000001,0.2759168348227718
-7.537000000000001,-7537.000000000001,0.2761664128186602
-7.487,-7487.0,0.2787995477193724
-7.437000000000001,-7437.000000000001,0.2811023051849808
-7.387,-7387.0,0.2832074748795025
-7.337000000000001,-7337.000000000001,0.2877197789935523
-7.287000000000001,-7287.000000000001,0.291560742673208
-7.237,-7237.0,0.3019846338413343
-7.187,-7187.0,0.3198624518360535
-7.1370000000000005,-7137.0,0.3450472412995747
-7.087000000000001,-7087.000000000001,0.3759006398241484
-7.037000000000001,-7037.000000000001,0.4155454968496795
-6.987000000000001,-6987.000000000001,0.4510532175229889
-6.937,-6937.0,0.4805069205829235
-6.8870000000000005,-6887.0,0.4865426282066366
-6.837000000000001,-6837.000000000001,0.4676360545943607
-6.787000000000001,-6787.000000000001,0.4193837573945269
-6.737000000000001,-6737.000000000001,0.3452040131774138
-6.687,-6687.0,0.2563035139308525
-6.6370000000000005,-6637.0,0.1692578607594627
-6.587000000000001,-6587.000000000001,0.0916712625562608
-6.537000000000001,-6537.000000000001,0.0348503785378109
-6.487000000000001,-6487.000000000001,-0.0007465344412161
-6.437,-6437.0,-0.0178431919312513
-6.3870000000000005,-6387.0,-0.0223261123110722
-6.337000000000001,-6337.000000000001,-0.0195125052193281
-6.287000000000001,-6287.000000000001,-0.0142979549610479
-6.237000000000001,-6237.000000000001,-0.0091472920522968
-6.187,-6187.0,-0.0052769026842621
-6.1370000000000005,-6137.0,-0.0027694507571231
-6.087000000000001,-6087.000000000001,-0.0013286131318731
-6.037000000000001,-6037.000000000001,-0.0005826721976565
-5.987000000000001,-5987.000000000001,-0.0002378766315024
-5.937,-5937.0,-8.993214600475343e-05
-5.8870000000000005,-5887.0,-3.1176761568988524e-05
-5.837000000000001,-5837.000000000001,-1.0153754150467404e-05
-5.787000000000001,-5787.000000000001,-3.036368965524408e-06
-5.737000000000001,-5737.000000000001,-8.516211166008338e-07
-5.687,-5687.0,-2.201429243898842e-07
-5.6370000000000005,-5637.0,-5.358908325576171e-08
-5.587000000000001,-5587.000000000001,-1.2106792861965669e-08
-5.537000000000001,-5537.000000000001,-2.661331011838414e-09
-5.487000000000001,-5487.000000000001,-1.090179160294594e-09
-5.437,-5437.0,-2.983791540823514e-09
-5.3870000000000005,-5387.0,-1.3155421290018441e-08
-5.337000000000001,-5337.000000000001,-5.481783231811727e-08
-5.287000000000001,-5287.000000000001,-2.1672602785177466e-07
-5.237000000000001,-5237.000000000001,-7.849019079532064e-07
-5.187,-5187.0,-2.672508292444475e-06
-5.1370000000000005,-5137.0,-8.362791943141127e-06
-5.087000000000001,-5087.000000000001,-2.4331982028103467e-05
-5.037000000000001,-5037.000000000001,-6.573813655268253e-05
-4.987000000000001,-4987.000000000001,-0.0001642846349616
-4.937,-4937.0,-0.0003807617299876
-4.8870000000000005,-4887.0,-0.0008080352793299
-4.837000000000001,-4837.000000000001,-0.0015628177188913
-4.787000000000001,-4787.000000000001,-0.0027669478935889
-4.737000000000001,-4737.000000000001,-0.0043879487128911
-4.687,-4687.0,-0.0060978058718226
-4.6370000000000005,-4637.0,-0.007056531379752
-4.587000000000001,-4587.000000000001,-0.0059931819633671
-4.537000000000001,-4537.000000000001,-0.0008563509624827
-4.487000000000001,-4487.000000000001,0.0101603682559037
-4.437,-4437.0,0.0279286167730872
-4.3870000000000005,-4387.0,0.0525295223240582
-4.337000000000001,-4337.000000000001,0.0806176995150123
-4.287000000000001,-4287.000000000001,0.1084356581330778
-4.237000000000001,-4237.000000000001,0.1307491579060383
-4.187,-4187.0,0.1445564771185285
-4.1370000000000005,-4137.0,0.1477433608456352
-4.087000000000001,-4087.0000000000005,0.1422126235677616
-4.037000000000001,-4037.000000000001,0.1282306583241258
-3.987000000000001,-3987.000000000001,0.1121276523686318
-3.937,-3937.0,0.095961714505297
-3.887000000000001,-3887.000000000001,0.0817570835886044
-3.8370000000000006,-3837.0000000000005,0.0688125235812428
-3.787000000000001,-3787.000000000001,0.0582349507708472
-3.737000000000001,-3737.000000000001,0.0499418861350436
-3.687,-3687.0,0.0443458852058769
-3.637000000000001,-3637.000000000001,0.0456540409664123
-3.5870000000000006,-3587.0000000000005,0.0582801700978235
