omega_meV,Dcp,A_electronica,B_electronica
0.0,0.0,0.0,0.0
0.04136157937917836,0.0033156407725784998,0.007600399572050204,0.00927086984828793
0.08272315875835672,0.0009904119470405582,0.006889163606378967,0.010248718968090828
0.12408473813753507,0.0006409437620367534,0.006249683159897908,0.01133573893458412
0.16544631751671343,0.000500370765858246,0.00567477395566762,0.012543918297556468
0.2068078968958918,0.0004010197474768471,0.005157960061365803,0.013886514600126252
0.24816947627507013,0.0005742798125000482,0.004693406120040737,0.015378177461625652
0.2895310556542485,0.00035829682728159216,0.004275855655308633,0.017035080892428795
0.33089263503342686,0.00028425150479622117,0.003900574987496334,0.018875064846998305
0.3722542144126052,0.0002374076980456066,0.003563302315496895,0.0209177858051948
0.4136157937917836,0.00021572256449422521,0.003260201540863853,0.023184875890561694
0.45497737317096193,0.00017994507413665928,0.00298782043450283,0.025700109674652843
0.49633895255014027,0.00014608386205585422,0.0027430527713412454,0.028489577363678305
0.5377005319293187,0.00012988114261317974,0.0025231040837059996,0.03158186250147324
0.579062111308497,0.00011775527806825679,0.0023254607093202784,0.03500822163367683
0.6204236906876753,7.801091483070324e-05,0.0021478618343618674,0.03880276254411648
0.6617852700668537,0.0001018359263070921,0.0019882742556708733,0.04300261667842972
0.7031468494460321,0.00010293399877263433,0.001844869608699784,0.0476481001966093
0.7445084288252104,9.25469802975726e-05,0.001716003829068971,0.05278285673434747
0.7858700082043888,8.812670092601308e-05,0.0016001986355565305,0.058453973398802296
0.8272315875835672,8.371125112556821e-05,0.0014961248409479345,0.06471205978471457
0.8685931669627455,8.516420039299916e-05,0.001402587314474649,0.07161127789449426
0.9099547463419239,7.879799430407644e-05,0.001318511435532401,0.0792093088257135
0.9513163257211023,6.766665117466559e-05,0.0012429308931043625,0.0875672400249716
0.9926779051002805,6.908904917669104e-05,0.0011749766988234896,0.09674935490865505
1.034039484479459,6.557916064992934e-05,0.0011138672940184387,0.10682280487380906
1.0754010638586373,6.278877980690378e-05,0.0010588996423986383,0.11785714237339996
1.1167626432378157,5.9460722355062366e-05,0.0010094412103868137,0.12992369307431217
1.158124222616994,5.7868014672106394e-05,0.0009649227465315339,0.1430947454766047
1.1994858019961723,5.505670498112449e-05,0.0009248317800001075,0.15744253812469294
1.2408473813753507,5.2591972240795025e-05,0.0008887067659718448,0.17303802809795757
1.282208960754529,5.175448561513193e-05,0.0008561318128274563,0.18994943025046473
1.3235705401337075,4.954368497551655e-05,0.0008267319324953804,0.20824052505961016
1.3649321195128858,4.774125901950651e-05,0.0008001687611670466,0.22796874422228292
1.4062936988920642,4.6095319364006986e-05,0.0007761367029419384,0.2491830574013859
1.4476552782712426,4.44931528851063e-05,0.0007543594538254723,0.271921700593224
1.4890168576504208,4.278558117174659e-05,0.0007345868679391885,0.2962098059009922
1.5303784370295992,4.1288496740363397e-05,0.0007165921319071496,0.322057013036825
1.5717400164087776,4.040481532445809e-05,0.00070016921708792,0.34945516311332336
1.613101595787956,3.906989292524187e-05,0.0006851305828354804,0.3783761931962079
1.6544631751671344,3.7636298007507394e-05,0.0006713051071600551,0.4087703632636065
1.6958247545463128,3.5893629240786236e-05,0.0006585362241923146,0.4405649530642481
1.737186333925491,3.442637884037049e-05,0.0006466802507001902,0.4736635624429777
1.7785479133046693,3.2969860986142654e-05,0.0006356048865891448,0.5079461331194551
1.8199094926838477,3.151577048462453e-05,0.0006251878768918285,0.5432697817743029
1.861271072063026,3.0135131200682333e-05,0.0006153158252000845,0.5794704941178657
1.9026326514422045,2.8360176254024508e-05,0.0006058831508287519,0.6163656795304311
1.943994230821383,2.741560543888907e-05,0.0005967911842086895,0.6537575296563
1.985355810200561,2.5507074073368e-05,0.0005879473970721618,0.6914370671505166
2.0267173895797397,2.417732696438295e-05,0.0005792647658396356,0.7291887185263799
2.068078968958918,2.2756693665675037e-05,0.0005706612682215542,0.7667952035956953
2.1094405483380965,2.1337966665072023e-05,0.0005620595142545741,0.8040425082442986
2.1508021277172746,1.9927491238496953e-05,0.0005533865137522472,0.8407247003979411
2.192163707096453,1.8474571204493427e-05,0.0005445735822568012,0.8766483618667137
2.2335252864756314,1.7213652984762862e-05,0.0005355563869133664,0.9116364397220095
2.2748868658548096,1.5881656478331733e-05,0.0005262751320601687,0.9455313661994915
2.316248445233988,1.4587385334264122e-05,0.0005166748815936827,0.9781973505406675
2.3576100246131664,1.333610966877152e-05,0.0005067060112068576,1.0095218037109803
2.3989716039923445,1.2210158007760322e-05,0.0004963247783323952,1.0394159118046422
2.440333183371523,1.11172455449104e-05,0.00048549399115612536,1.067814421380042
2.4816947627507013,1.0119579534078684e-05,0.00047418375054023525,1.0946747366568241
2.52305634212988,9.130647572317175e-06,0.0004623722305661986,1.1199754528141448
2.564417921509058,8.235528345339332e-06,0.00045004645519482314,1.1437144615142076
2.6057795008882367,7.400564963957851e-06,0.00043720302113224986,1.1659067654759905
2.647141080267415,6.584605547555147e-06,0.00042384871127583185,1.1865821305471678
2.688502659646593,5.874102616424517e-06,0.0004100009402510412,1.2057826887994223
2.7298642390257717,5.189769723881599e-06,0.0003956879744896762,1.223560587272473
2.77122581840495,4.575038726873235e-06,0.0003809488749634368,1.2399757564304372
2.8125873977841285,4.0245647711299405e-06,0.00036583312147260604,1.2550938520528325
2.8539489771633066,3.5197647875227447e-06,0.00035039989324150294,1.2689844055356858
2.8953105565424853,3.0681436708449045e-06,0.00033471700074437434,1.2817192012992176
2.9366721359216634,2.665477577311166e-06,0.00031885948670776367,1.2933708866215028
2.9780337153008416,2.3040641601765917e-06,0.0003029079380833682,1.3040118088287278
3.01939529468002,1.9937695382050524e-06,0.00028694657307852084,1.3137130672087116
3.0607568740591984,1.7112805108339258e-06,0.0002710611855527324,1.322543761954686
3.102118453438377,1.46388871998869e-06,0.0002553370411705404,1.3305704194893861
3.143480032817555,1.2551281284133909e-06,0.00023985682415456,1.3378565722419693
3.1848416121967333,1.0661256920062732e-06,0.00022469872973384164,1.3444624709470436
3.226203191575912,9.06429365587609e-07,0.00020993478598346912,1.3504449084443857
3.26756477095509,7.606299811429985e-07,0.00019562947101249515,1.3558571354735205
3.3089263503342687,6.432871263007113e-07,0.0001818386695395193,1.360748850831898
3.350287929713447,5.399935520626593e-07,0.00016860898921665281,1.3651662503079605
3.3916495090926255,4.522946753112635e-07,0.00015597743404273956,1.3691521208701518
3.4330110884718037,3.771575763244012e-07,0.00014397141193535096,1.3727459685915018
3.474372667850982,3.1458419906084146e-07,0.00013260903748778184,1.3759841706529061
3.5157342472301605,2.6200498986600864e-07,0.00012189967992030762,1.3789001434592678
3.5570958266093387,2.162278738206805e-07,0.0001118447004024779,1.3815245204039823
3.5984574059885173,1.7974504807609475e-07,0.00010243832182606899,1.3838853341258248
3.6398189853676954,1.4850117923871369e-07,9.366857694467634e-05,1.3860081992246946
3.681180564746874,1.2245174015807816e-07,8.551828667166994e-05,1.3879164923517617
3.722542144126052,1.0077636009029454e-07,7.796602708920366e-05,1.3896315273815345
3.7639037235052304,8.282074581577938e-08,7.09870541939154e-05,1.3911727240260052
3.805265302884409,6.794707303872165e-08,6.455416118904926e-05,1.392557768782283
3.846626882263587,5.571522561874309e-08,5.863845298467857e-05,1.3938027675322253
3.887988461642766,4.558103011104753e-08,5.321002880564728e-05,1.394922389451515
3.929350041021944,3.725276366320526e-08,4.8238569638884675e-05,1.39593000215085
3.970711620401122,3.045166248870995e-08,4.3693831805280765e-05,1.3968377981762292
4.012073199780301,2.484755151841874e-08,3.95460512749781e-05,1.3976569131498602
4.053434779159479,2.0275889022812973e-08,3.57662656360668e-05,1.3983975359475134
4.094796358538657,1.6523051051722073e-08,3.2326561998286174e-05,1.3990690113904953
4.136157937917836,1.3459416645029316e-08,2.9200259778911536e-05,1.3996799359873735
4.177519517297014,1.0927056719355774e-08,2.6362037405119383e-05,1.4002382472982013
4.218881096676193,8.895154968244632e-09,2.3788011665023626e-05,1.4007513075165994
4.260242676055371,7.240089590750041e-09,2.14557778628948e-05,1.4012259818768396
4.301604255434549,5.878612754366641e-09,1.934441818008617e-05,1.401668712496914
4.342965834813728,4.76910360566105e-09,1.743448482183344e-05,1.4020855882671732
4.384327414192906,3.874721068074338e-09,1.5707963671597575e-05,1.4024824113893881
4.425688993572084,3.139350301653713e-09,1.4148223353494548e-05,1.4028647611646923
4.467050572951263,2.54831810420644e-09,1.273995381988862e-05,1.403238055621986
4.508412152330441,2.0692067141532314e-09,1.1469097873755251e-05,1.4036076115720308
4.549773731709619,1.6758200208980803e-09,1.032277840571003e-05,1.403978703667321
4.591135311088798,1.3576501526906558e-09,9.289223569621431e-06,1.4043566230443203
4.632496890467976,1.099880337498176e-09,8.35769165126795e-06,1.4047467361232115
4.673858469847154,8.891804637568776e-10,7.518396971126991e-06,1.405154544140906
4.715220049226333,7.201427426923057e-10,6.762437842250241e-06,1.405585743995805
4.756581628605511,5.836559675966171e-10,6.081727306703883e-06,1.4060462909873677
4.797943207984689,4.718707170025159e-10,5.468927168953079e-06,1.4065424640396247
4.839304787363868,3.825577921513453e-10,4.917385644740539e-06,1.407080934004717
4.880666366743046,3.094992703170371e-10,4.421078810706383e-06,1.4076688356496256
4.922027946122225,2.501716750778739e-10,3.974555925783856e-06,1.4083138439352674
4.963389525501403,2.028190108330531e-10,3.5728886056109494e-06,1.409024255200808
5.004751104880581,1.63756232074837e-10,3.2116237831219468e-06,1.4098090738653855
5.04611268425976,1.3251628966595708e-10,2.8867403478602066e-06,1.4106781052532626
5.087474263638938,1.0713995527714667e-10,2.594609001712243e-06,1.4116420551294184
5.128835843018116,8.687694512664893e-11,2.331955913034503e-06,1.4127126365087843
5.170197422397295,7.016357086486885e-11,2.095829105765388e-06,1.413902684250808
5.2115590017764735,5.683548811660906e-11,1.8835678603018359e-06,1.4152262778866345
5.252920581155651,4.595639061882783e-11,1.6927748173838488e-06,1.4166988730285615
5.29428216053483,3.72228902518964e-11,1.521290593326678e-06,1.4183374415794336
5.335643739914008,3.009674872046008e-11,1.367170705655292e-06,1.4201606207829216
5.377005319293186,2.4365727125925105e-11,1.2286646316147525e-06,1.4221888709238946
5.418366898672365,1.972777644880092e-11,1.104196819279189e-06,1.4244446411895404
5.459728478051543,1.5970280588979448e-11,9.92349489618735e-07,1.4269525428227536
5.501090057430722,1.2910165778553859e-11,8.91847070191567e-07,1.4297395282244223
5.5424516368099,1.046918762248844e-11,8.015421223711046e-07,1.43283507407383
5.583813216189078,8.459880958546034e-12,7.204026208015185e-07,1.4362713658187036
5.625174795568257,6.865161983206458e-12,6.475004697109567e-07,1.4400834800203095
5.666536374947435,5.558118589958153e-12,5.820011346102354e-07,1.444309560006973
5.707897954326613,4.5059970487728165e-12,5.231542917213206e-07,1.4489909790763706
5.749259533705792,3.657473474271987e-12,4.702853954505272e-07,1.4541724840821935
5.7906211130849705,2.966211227316261e-12,4.227880762152712e-07,1.459902310641475
5.831982692464148,2.4079575993379627e-12,3.8011729299859e-07,1.4662322594134864
5.873344271843327,1.9542206679215692e-12,3.417831644957157e-07,1.4732177209551323
5.9147058512225055,1.5874605562320933e-12,3.073454136973873e-07,1.480917634599355
5.956067430601683,1.2892224866254747e-12,2.764083674187591e-07,1.4893943647107872
5.997429009980862,1.050021377511691e-12,2.486164543378856e-07,1.4987134756631806
6.03879058936004,8.543510567758095e-13,2.2365015651538099e-07,1.5089433851190304
6.080152168739219,6.964506758090893e-13,2.0122236323064942e-07,1.5201548738896917
6.121513748118397,5.672208645469895e-13,1.810750944525943e-07,1.5324204300892112
6.162875327497575,4.622853362208007e-13,1.6297655180817336e-07,1.5458134058011626
6.204236906876754,3.776129336148927e-13,1.4671846759749032e-07,1.5604069664410951
6.245598486255932,3.0887650222294096e-13,1.3211371955987231e-07,1.5762728168388873
6.28696006563511,2.5255665071439013e-13,1.1899418958501617e-07,1.593479694209856
6.328321645014289,2.0679221253418447e-13,1.0720883354399548e-07,1.6120916270103725
6.369683224393467,1.698721970039126e-13,9.662195110956752e-08,1.6321659704507863
6.411044803772645,1.3925346758189145e-13,8.711162850713565e-08,1.6537512442359652
6.452406383151824,1.1443437205601626e-13,7.85683379441137e-08,1.6768848156992506
6.4937679625310025,9.412038543071537e-14,7.089368015760577e-08,1.7015904912737927
6.53512954191018,7.753237944819288e-14,6.399925429333438e-08,1.7278761001122902
6.576491121289359,6.3965859285697e-14,5.7805641382199096e-08,1.7557311740183796
6.6178527006685375,5.2766630299996254e-14,5.224149213111018e-08,1.7851248455828241
6.659214280047715,4.3624280027348413e-14,4.724270614611432e-08,1.8160040990493782
6.700575859426894,3.6071690116880317e-14,4.275169454885435e-08,1.8482925133421277
6.741937438806072,2.991995265449768e-14,3.871671888708389e-08,1.881889631434314
6.783299018185251,2.481780271980509e-14,3.509129469392223e-08,1.916671073007956
6.824660597564429,2.062351263800801e-14,3.1833657689559555e-08,1.952489477385452
6.866022176943607,1.7116239496779298e-14,2.8906283376853202e-08,1.9891763216988614
6.907383756322786,1.4239312016069704e-14,2.6275456156878898e-08,2.026544607565394
6.948745335701964,1.1868531266666855e-14,2.39108805201825e-08,2.0643923521757293
6.990106915081142,9.891922585871803e-15,2.1785334033379974e-08,2.1025067620120095
7.031468494460321,8.25838728068353e-15,1.987435499092619e-08,2.1406689154238365
7.0728300738395,6.899351764231249e-15,1.8155960864511946e-08,2.1786587398794865
7.114191653218677,5.763088091787126e-15,1.6610398164259636e-08,2.2162600456874975
7.155553232597856,4.8280567232936895e-15,1.5219913552330622e-08,2.2532653733023427
7.1969148119770345,4.0452684976013815e-15,1.3968554422725025e-08,2.289480426571682
7.238276391356212,3.3939094276383122e-15,1.2841984256711255e-08,2.324727897568037
7.279637970735391,2.8490089486450363e-15,1.1827321145146954e-08,2.3588505359475804
7.3209995501145695,2.394511994787693e-15,1.0912991250974316e-08,2.391713371602555
7.362361129493748,2.016320167798828e-15,1.0088597736799652e-08,2.423205057647731
7.403722708872926,1.6988233734555553e-15,9.344804252984087e-09,2.453238355746978
7.445084288252104,1.4324126524835172e-15,8.673229045315003e-09,2.481749832745337
7.486445867631283,1.2099793341383575e-15,8.066352211796844e-09,2.5086988733631514
7.527807447010461,1.0233839388381757e-15,7.51743016909461e-09,2.534066136872252
7.569169026389639,8.672381112433265e-16,7.020421646997804e-09,2.5578515963320068
7.610530605768818,7.357529642057757e-16,6.569919125607966e-09,2.5800722984960034
7.651892185147997,6.249399586680379e-16,6.1610882912610905e-09,2.600759973114219
7.693253764527174,5.317800488848409e-16,5.789613071918635e-09,2.6199586046394385
7.734615343906353,4.530261613626184e-16,5.451645484034926e-09,2.6377220598870372
7.775976923285532,3.863465283183266e-16,5.143760866346183e-09,2.6541118442972267
7.817338502664709,3.3027257734066106e-16,4.862915990561654e-09,2.6691950389587937
7.858700082043888,2.826343373080132e-16,4.606411116225841e-09,2.6830424518058966
7.9000616614230665,2.4218320981193594e-16,4.371854617681767e-09,2.695727000224624
7.941423240802244,2.078694975242585e-16,4.157129852025868e-09,2.707322329098183
7.982784820181423,1.78716599453889e-16,3.960366260226702e-09,2.7179016581322206
8.024146399560601,1.5397834311734193e-16,3.779909464827871e-09,2.7275368449462882
8.06550797893978,1.3268167355376021e-16,3.614296959557241e-09,2.736297645556181
8.106869558318959,1.1466218759697166e-16,3.462232690556521e-09,2.7442511510923637
8.148231137698136,9.9138110073222e-17,3.322565938907982e-09,2.7514613784735933
8.189592717077314,8.587912906666437e-17,3.19427166233835e-09,2.757988992875405
8.230954296456494,7.450546639868328e-17,3.0764326256963106e-09,2.7638911408398865
8.272315875835671,6.476375393808472e-17,2.96822362286604e-09,2.769221374462521
8.31367745521485,5.641960768942228e-17,2.8688990157055753e-09,2.7740296490200325
8.355039034594029,4.9155422583148976e-17,2.777779684784284e-09,2.7783623784826874
8.396400613973206,4.293253105918601e-17,2.694244672739524e-09,2.7822625354481274
8.437762193352386,3.755688719289007e-17,2.617722269389079e-09,2.7857697840462685
8.479123772731564,3.2898447092556434e-17,2.547684807379565e-09,2.78892063623473
8.520485352110741,2.887896373924229e-17,2.483640924246902e-09,2.79174862359645
8.56184693148992,2.5371970501873825e-17,2.4251346289413437e-09,2.7942844782502574
8.603208510869099,2.2336445855708247e-17,2.371739845298553e-09,2.7965563177890154
8.644570090248276,1.969972747528364e-17,2.3230624932293915e-09,2.7985898302766232
8.685931669627456,1.7393977018409892e-17,2.278866714850492e-09,2.800408456277747
8.727293249006634,1.5370628468976414e-17,2.238648867323794e-09,2.8020335656796447
8.768654828385811,1.3606716106489582e-17,2.2020854089576836e-09,2.803484627711783
8.81001640776499,1.2059709150867191e-17,2.168874464433102e-09,2.80477937309433
8.851377987144168,1.0695613999809718e-17,2.1387348167301837e-09,2.8059339476683576
8.892739566523346,9.510180263450104e-18,2.1114049679323814e-09,2.806963057194769
8.934101145902526,8.459257213523305e-18,2.0866422348391873e-09,2.8078801032700276
8.975462725281703,7.528206122023253e-18,2.0642218558501947e-09,2.808697310507402
9.016824304660881,6.712001845569865e-18,2.0439360997620494e-09,2.8094258452839505
9.05818588404006,5.988586292882884e-18,2.025593369384348e-09,2.810075926465099
9.099547463419238,5.3429255366975915e-18,2.009017303571912e-09,2.8106569285988225
9.140909042798418,4.7740145264275345e-18,1.9940458788632384e-09,2.8111774781266075
9.182270622177596,4.26962419702601e-18,1.9805305175435385e-09,2.8116455431944236
9.223632201556773,3.8177562788077566e-18,1.968335209387872e-09,2.8120685176684264
9.264993780935953,3.4167908052137715e-18,1.957335651246834e-09,2.8124532999708394
9.30635536031513,3.0601240711124686e-18,1.9474184127614097e-09,2.812806367354656
9.347716939694308,2.7449898919362313e-18,1.9384801313086556e-09,2.81313384623372
9.389078519073488,2.458218952144043e-18,1.9304267420244256e-09,2.813441579179727
9.430440098452666,2.2072831227002923e-18,1.9231727433944828e-09,2.8137351891908935
9.471801677831843,1.980656213564102e-18,1.9166405046433886e-09,2.814020141830099
9.513163257211023,1.780013693009206e-18,1.910759612097078e-09,2.814301805823814
9.5545248365902,1.5970169849389112e-18,1.9054662573153116e-09,2.8145855127080153
9.595886415969378,1.4347867875893523e-18,1.9007026662557694e-09,2.8148766161038683
9.637247995348558,1.2884492475944506e-18,1.8964165687036667e-09,2.8151805512045764
9.678609574727735,1.1599982563946067e-18,1.8925607072075094e-09,2.815502895055611
9.719971154106915,1.0420066860494065e-18,1.8890923831546e-09,2.8158494282133235
9.761332733486093,9.38281842363284e-19,1.885973039020186e-09,2.816226198371747
9.80269431286527,8.435329317382092e-19,1.8831678755122514e-09,2.816639586553463
9.84405589224445,7.595304981918075e-19,1.8806454993121963e-09,2.8170963764674566
9.885417471623628,6.834487513996439e-19,1.8783776018843256e-09,2.8176038276438584
9.926779051002805,6.158784790163545e-19,1.876338666569953e-09,2.8181697529612366
9.968140630381985,5.543664726069951e-19,1.8745057009884575e-09,2.8188026011854115
10.009502209761163,4.99708818674073e-19,1.8728578020721464e-09,2.8195115451373454
10.05086378914034,4.49841533742632e-19,1.871375862549472e-09,2.820306576100462
10.09222536851952,4.057405157403475e-19,1.870043729735966e-09,2.8211986050574183
10.133586947898698,3.6602644023984143e-19,1.868846290314923e-09,2.8221995713202164
10.174948527277875,3.301449986835456e-19,1.8677699431006536e-09,2.823322559063601
10.216310106657055,2.977931894717102e-19,1.86680245064554e-09,2.824581922203592
10.257671686036232,2.686920905989099e-19,1.865932803639633e-09,2.8259934179608033
10.299033265415412,2.422726838920386e-19,1.865151099553917e-09,2.8275743493103405
