epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-23.263050770884778,0.0,2.558375937280556e-186
-23.196868549630484,0.0,1.0407801792061148e-185
-23.130686328376186,0.0,4.8810833400023584e-185
-23.06450410712189,0.0,6.200177919955919e-185
-22.998321885867597,0.0,2.8623599687925473e-184
-22.932139664613302,0.0,1.3381882476118509e-183
-22.865957443359004,0.0,5.2887800176098855e-183
-22.79977522210471,0.0,2.4525725050258847e-182
-22.733593000850416,0.0,1.1450050451494468e-181
-22.66741077959612,0.0,1.4636095819758668e-181
-22.601228558341827,0.0,6.718944205553032e-181
-22.53504633708753,0.0,3.134670763045344e-180
-22.468864115833235,0.0,1.2401705834558369e-179
-22.40268189457894,0.0,5.7320257892861466e-179
-22.336499673324646,0.0,2.6652582511201497e-178
-22.270317452070348,0.0,3.392409863745732e-178
-22.204135230816053,0.0,1.5678351261695774e-177
-22.13795300956176,0.0,7.279021611145901e-177
-22.071770788307465,0.0,2.8621681526182373e-176
-22.005588567053167,0.0,1.3189903098768234e-175
-21.939406345798872,0.0,5.924124973118128e-175
-21.873224124544578,0.0,7.792441980559401e-175
-21.807041903290283,0.0,3.589429074155416e-174
-21.740859682035985,0.0,1.6594625160975087e-173
-21.67467746078169,0.0,6.485859479499344e-173
-21.608495239527397,0.0,3.0104508940848947e-172
-21.542313018273102,0.0,1.3503184704851442e-171
-21.476130797018804,0.0,1.7757688168725556e-171
-21.40994857576451,0.0,8.101091224658196e-171
-21.343766354510215,0.0,3.738140407363117e-170
-21.27758413325592,0.0,1.4574937132698177e-169
-21.211401912001627,0.0,6.71473616723907e-169
-21.14521969074733,0.0,2.9899209053275015e-168
-21.079037469493034,0.0,3.941145863129206e-168
-21.01285524823874,0.0,1.808130440684427e-167
-20.946673026984445,0.0,8.018176009884966e-167
-20.880490805730147,0.0,2.6200652666338565e-166
-20.814308584475853,0.0,1.0579784156862874e-165
-20.74812636322156,0.0,4.312753214090941e-165
-20.681944141967264,0.0,5.868864781252569e-165
-20.615761920712966,0.0,2.4959355262277037e-164
-20.549579699458672,0.0,1.0973023972008615e-163
-20.483397478204378,0.0,4.1102179850220615e-163
-20.417215256950083,0.0,1.8205404220841947e-162
-20.351033035695785,0.0,7.884479001692854e-162
-20.28485081444149,0.0,1.0476231769362914e-161
-20.218668593187196,0.0,4.63082832254961e-161
-20.152486371932902,0.0,2.0674607111540554e-160
-20.086304150678604,0.0,7.857953348671191e-160
-20.02012192942431,0.0,3.512863423043612e-159
-19.953939708170015,0.0,1.52994598676837e-158
-19.88775748691572,0.0,2.0295430258489683e-158
-19.821575265661426,0.0,9.03271188334346e-158
-19.75539304440713,0.0,4.067016809014985e-157
-19.689210823152834,0.0,1.5585658994721234e-156
-19.62302860189854,0.0,7.017001141892967e-156
-19.556846380644245,0.0,3.090866047116184e-155
-19.490664159389947,0.0,4.0869697747998044e-155
-19.424481938135653,0.0,1.8348775332013722e-154
-19.35829971688136,0.0,8.3034277254872e-154
-19.292117495627064,0.0,3.1877174976124665e-153
-19.225935274372766,0.0,1.4401062326829036e-152
-19.15975305311847,0.0,6.336423709668438e-152
-19.093570831864177,0.0,8.376659737601932e-152
-19.027388610609883,0.0,3.771940955067274e-151
-18.961206389355585,0.0,1.7104211877530453e-150
-18.89502416810129,0.0,6.598732926680187e-150
-18.828841946846996,0.0,2.9754416973880135e-149
-18.7626597255927,0.0,1.3071267399745235e-148
-18.696477504338404,0.0,1.7309620018192e-148
-18.63029528308411,0.0,7.792577924841507e-148
-18.564113061829815,0.0,3.565133424526425e-147
-18.49793084057552,0.0,1.3762485757733983e-146
-18.431748619321226,0.0,6.196428355381948e-146
-18.365566398066928,0.0,2.7098141417918557e-145
-18.299384176812634,0.0,3.593298392085201e-145
-18.23320195555834,0.0,1.615010954462458e-144
-18.167019734304045,0.0,7.362147703936117e-144
-18.100837513049747,0.0,2.852594448962906e-143
-18.034655291795453,0.0,1.3015218832288922e-142
-17.968473070541158,0.0,1.6648176730470055e-142
-17.902290849286864,0.0,7.523261107430554e-142
-17.836108628032566,0.0,3.3906997780004315e-141
-17.76992640677827,0.0,1.5462358322236755e-140
-17.703744185523977,0.0,5.956588204627455e-140
-17.637561964269683,0.0,2.7054125100607903e-139
-17.571379743015385,0.0,3.464702171145644e-139
-17.50519752176109,0.0,1.5677466408472432e-138
-17.439015300506796,0.0,7.063884547291455e-138
-17.3728330792525,0.0,3.133478281337795e-137
-17.306650857998203,0.0,1.243208863787933e-136
-17.24046863674391,0.0,5.637259584346677e-136
-17.174286415489615,0.0,7.221443476382219e-136
-17.10810419423532,0.0,3.255510833042973e-135
-17.041921972981026,0.0,1.4584550744621252e-134
-16.975739751726728,0.0,6.462524303704268e-134
-16.909557530472433,0.0,2.567501083926766e-133
-16.84337530921814,0.0,1.1727019341333251e-132
-16.777193087963845,0.0,1.4997131950362417e-132
-16.711010866709547,0.0,6.800970264111399e-132
-16.644828645455252,0.0,3.0680030607981725e-131
-16.578646424200958,0.0,1.3594528401729262e-130
-16.512464202946664,0.0,5.376209554965631e-130
-16.446281981692366,0.0,2.443172760098216e-129
-16.38009976043807,0.0,3.124110707936874e-129
-16.313917539183777,0.0,1.367189412545853e-128
-16.247735317929482,0.0,6.252161532662654e-128
-16.181553096675184,0.0,2.7457624249084127e-127
-16.11537087542089,0.0,1.0785270873013356e-126
-16.049188654166596,0.0,4.9228814605581706e-126
-15.983006432912301,0.0,6.292918205283592e-126
-15.916824211658003,0.0,2.779504655272583e-125
-15.850641990403709,0.0,1.2883015144559393e-124
-15.784459769149414,0.0,5.720990128774118e-124
-15.71827754789512,0.0,2.280013284829155e-123
-15.652095326640826,0.0,1.0393278777094293e-122
-15.585913105386528,0.0,1.3280986927665005e-122
-15.519730884132233,0.0,5.848712413223545e-122
-15.453548662877939,0.0,2.6864728096893526e-121
-15.387366441623644,0.0,1.1725147906275816e-120
-15.321184220369346,0.0,4.649580661191935e-120
-15.255001999115052,0.0,2.112056305657927e-119
-15.188819777860758,0.0,2.703022941891104e-119
-15.122637556606463,0.0,1.1857529109578258e-118
-15.056455335352165,0.0,5.367259062802276e-118
-14.99027311409787,0.0,2.3460169089814774e-117
-14.924090892843576,0.0,9.289202203986066e-117
-14.857908671589282,0.0,4.2101671455329865e-116
-14.791726450334984,0.0,5.389650577704145e-116
-14.72554422908069,0.0,2.373314870486941e-115
-14.659362007826395,0.0,1.0864329949774089e-114
-14.593179786572101,0.0,4.7982295157294804e-114
-14.526997565317803,0.0,1.905903673139119e-113
-14.460815344063509,0.0,8.726555999907539e-113
-14.394633122809214,0.0,1.1170924695643613e-112
-14.32845090155492,0.0,4.904197413482435e-112
-14.262268680300622,0.0,2.22608548425596e-111
-14.196086459046327,0.0,9.793382928390302e-111
-14.129904237792033,0.0,3.848652441628577e-110
-14.063722016537739,0.0,1.748616521177969e-109
-13.997539795283444,0.0,2.2434336948385336e-109
-13.931357574029146,0.0,9.800031935773524e-109
-13.865175352774852,0.0,4.44042330768057e-108
-13.798993131520557,0.0,1.940111608147895e-107
-13.732810910266263,0.0,7.626414413693836e-107
-13.666628689011965,0.0,3.4612760195945623e-106
-13.60044646775767,0.0,4.441857843522677e-106
-13.534264246503376,0.0,1.9131377982850116e-105
-13.468082025249082,0.0,8.629082196395462e-105
-13.401899803994784,0.0,3.7338295348336574e-104
-13.33571758274049,0.0,1.4405880563784921e-103
-13.269535361486195,0.0,6.422818943239615e-103
-13.2033531402319,0.0,8.280893851836375e-103
-13.137170918977603,0.0,3.5424323448234638e-102
-13.070988697723308,0.0,1.598961565627701e-101
-13.004806476469014,0.0,6.963990451902802e-101
-12.93862425521472,0.0,2.704633995716492e-100
-12.872442033960422,0.0,1.2157967701075419e-99
-12.806259812706127,0.0,1.5623036443723832e-99
-12.740077591451833,0.0,6.741751719684637e-99
-12.673895370197538,0.0,3.06042451698782e-98
-12.607713148943244,0.0,1.3398014702787145e-97
-12.541530927688946,0.0,5.187847079262691e-97
-12.475348706434652,0.0,2.3248287220331148e-96
-12.409166485180357,0.0,2.98958614494725e-96
-12.342984263926063,0.0,1.2917542887043302e-95
-12.276802042671765,0.0,5.874577615348637e-95
-12.21061982141747,0.0,2.578304008585928e-94
-12.144437600163176,0.0,1.011611901556549e-93
-12.078255378908882,0.0,4.6100291824605326e-93
-12.012073157654584,0.0,5.904145535672958e-93
-11.94589093640029,0.0,2.568902721396925e-92
-11.879708715145995,0.0,1.1592093461406135e-91
-11.8135264938917,0.0,5.048300317629045e-91
-11.747344272637402,0.0,1.9538208822608444e-90
-11.681162051383108,0.0,8.716734771380913e-90
-11.614979830128814,0.0,1.1223656837445548e-89
-11.54879760887452,0.0,4.891797954991571e-89
-11.482615387620221,0.0,2.1635106229549893e-88
-11.416433166365927,0.0,8.020042799940447e-88
-11.350250945111632,0.0,3.500124904638299e-87
-11.284068723857338,0.0,1.5352088745698227e-86
-11.217886502603044,0.0,1.9979292932038605e-86
-11.151704281348746,0.0,8.581505677028427e-86
-11.085522060094451,0.0,3.759882720020854e-85
-11.019339838840157,0.0,1.374477816239689e-84
-10.953157617585862,0.0,5.941753961850032e-84
-10.886975396331565,0.0,2.5398286202988514e-83
-10.82079317507727,0.0,3.395613248893408e-83
-10.754610953822976,0.0,1.5021535320142942e-82
-10.688428732568681,0.0,6.709044388106572e-82
-10.622246511314383,0.0,2.4764723416612117e-81
-10.556064290060089,0.0,1.0685018202469537e-80
-10.489882068805795,0.0,4.451694662004844e-80
-10.4236998475515,0.0,5.993183543406578e-80
-10.357517626297202,0.0,2.5380543719842457e-79
-10.291335405042908,0.0,1.0978514766497885e-78
-10.225153183788613,0.0,4.057922623859318e-78
-10.158970962534319,0.0,1.793129419270755e-77
-10.092788741280021,0.0,7.728112356076031e-77
-10.026606520025727,0.0,1.0297740525223623e-76
-9.960424298771432,0.0,4.524801080547335e-76
-9.894242077517138,0.0,2.0102094165395542e-75
-9.828059856262843,0.0,7.586993687599618e-75
-9.761877635008545,0.0,3.3813898343791015e-74
-9.695695413754251,0.0,1.4552043472520923e-73
-9.629513192499957,0.0,1.9385157768231315e-73
-9.563330971245662,0.0,8.529506953413076e-73
-9.497148749991364,0.0,3.790363635853194e-72
-9.43096652873707,0.0,1.4264895280807598e-71
-9.364784307482775,0.0,6.327002694635777e-71
-9.298602086228481,0.0,2.7207091722865626e-70
-9.232419864974183,0.0,3.621388202342333e-70
-9.166237643719889,0.0,1.5976255578615746e-69
-9.100055422465594,0.0,7.094041275841232e-69
-9.0338732012113,0.0,2.6381606567065635e-68
-8.967690979957002,0.0,1.1606487875911653e-67
-8.901508758702708,0.0,4.975167330793219e-67
-8.835326537448413,0.0,6.63099375019723e-67
-8.769144316194119,0.0,2.8977593759562347e-66
-8.70296209493982,0.0,1.2729856521235011e-65
-8.636779873685526,0.0,4.705541000234308e-65
-8.570597652431232,0.0,2.0655881695958036e-64
-8.504415431176938,0.0,8.805575629130363e-64
-8.438233209922643,0.0,1.1756249031309141e-63
-8.372050988668345,0.0,5.113053278849398e-63
-8.30586876741405,0.0,2.240567516252257e-62
-8.239686546159756,0.0,8.300390016364559e-62
-8.173504324905462,0.0,3.617653700640557e-61
-8.107322103651164,0.0,1.526212143511361e-60
-8.04113988239687,0.0,2.0435909363237795e-60
-7.974957661142575,0.0,8.755498939148175e-60
-7.908775439888281,0.0,3.7957614518599576e-59
-7.842593218633983,0.0,1.3862133372900029e-58
-7.776410997379688,0.0,5.9806339903027896e-58
-7.710228776125394,0.0,2.4980390890404406e-57
-7.644046554871096,0.0,3.3553215121298406e-57
-7.577864333616802,0.0,1.4335792481829925e-56
-7.511682112362507,0.0,6.212840922181292e-56
-7.445499891108213,0.0,2.2553689099955007e-55
-7.3793176698539185,0.0,9.599470169294281e-55
-7.313135448599624,0.0,3.944580639158189e-54
-7.24695322734533,0.0,5.333748941801831e-54
-7.180771006091035,0.0,2.1703963985437023e-53
-7.114588784836734,0.0,8.945790706488057e-53
-7.048406563582439,0.0,3.0892326511508788e-52
-6.982224342328145,0.0,1.263644517757475e-51
-6.9160421210738505,0.0,1.6693237274429256e-51
-6.849859899819556,0.0,6.846737243125782e-51
-6.783677678565262,0.0,2.725004249107789e-50
-6.717495457310967,0.0,1.1183794757013742e-49
-6.651313236056673,0.0,3.9037237186452625e-49
-6.585131014802371,0.0,1.597639773532563e-48
-6.518948793548077,0.0,2.1085122478684385e-48
-6.452766572293783,0.0,8.562893699160462e-48
-6.386584351039488,0.0,3.375086777525446e-47
-6.320402129785194,0.0,1.352739022679504e-46
-6.254219908530899,0.0,4.404924180618393e-46
-6.188037687276605,0.0,1.6795846485101767e-45
-6.121855466022311,0.0,2.265996738081518e-45
-6.055673244768009,0.0,8.713302540440313e-45
-5.989491023513715,0.0,3.2639925331853205e-44
-5.92330880225942,0.0,1.245220691257537e-43
-5.857126581005126,0.0,4.4329979258154966e-43
-5.790944359750831,0.0,1.6772743622483873e-42
-5.724762138496537,0.0,2.260320876868197e-42
-5.658579917242243,0.0,8.328214963968971e-42
-5.592397695987948,0.0,2.976726347099114e-41
-5.526215474733654,0.0,1.087581465181423e-40
-5.460033253479352,0.0,3.4025086670111202e-40
-5.393851032225058,0.0,1.1454898274868729e-39
-5.3276688109707635,0.0,1.60518999133475e-39
-5.261486589716469,0.0,5.2322341865111403e-39
-5.195304368462175,0.0,1.7768817719116976e-38
-5.12912214720788,0.0,5.823576874846804e-38
-5.062939925953586,0.0,1.6986195562247519e-37
-4.9967577046992915,0.0,5.638746497451372e-37
