omega_meV,Dcp,A_electronica,B_electronica
2.703391214080762,1.4029406268568317e-27,1.1123043365907761e-08,1.1123043347783827e-08
2.7829027203772547,6.623108608030155e-28,1.1123039325951568e-08,1.1123039307294576e-08
2.8624142266737476,5.18752452443779e-28,1.1123035285995372e-08,1.1123035266805326e-08
2.941925732970241,5.344752577959294e-28,1.1123031246039179e-08,1.1123031226316074e-08
3.0214372392667337,5.4219844993777535e-28,1.1123027206082985e-08,1.1123027185826821e-08
3.1009487455632265,5.532074731031903e-28,1.1123023166126789e-08,1.1123023145337573e-08
3.18046025185972,5.6649547308294995e-28,1.1123019126170596e-08,1.1123019104848322e-08
3.2599717581562127,5.820804665426481e-28,1.1123015086214403e-08,1.1123015064359072e-08
3.3394832644527055,5.912290802020244e-28,1.1123011046258206e-08,1.1123011023869819e-08
3.4189947707491988,6.016308774081453e-28,1.1123007006302013e-08,1.1123006983380567e-08
3.4985062770456916,6.137691363600655e-28,1.112300296634582e-08,1.1123002942891317e-08
3.5780177833421845,6.2303019812895195e-28,1.1122998926389627e-08,1.1122998902402067e-08
3.6575292896386777,6.398562204364715e-28,1.112299488643343e-08,1.1122994861912816e-08
3.7370407959351706,6.448290730446292e-28,1.1122990846477237e-08,1.1122990821423564e-08
3.8165523022316634,6.5652096556009575e-28,1.1122986806521044e-08,1.1122986780934315e-08
3.8960638085281567,6.659235111682472e-28,1.1122982766564851e-08,1.1122982740445063e-08
3.9755753148246495,6.780580189488581e-28,1.1122978726608655e-08,1.1122978699955813e-08
4.055086821121143,6.848821045252252e-28,1.1122974686652461e-08,1.1122974659466562e-08
4.134598327417636,6.962960380043162e-28,1.1122970646696268e-08,1.1122970618977309e-08
4.2141098337141285,7.051996142454468e-28,1.1122966606740075e-08,1.1122966578488059e-08
4.293621340010621,7.087250290554205e-28,1.112296256678388e-08,1.112296253799881e-08
4.373132846307114,7.206973325823114e-28,1.1122958526827686e-08,1.1122958497509557e-08
4.452644352603608,7.361140042274354e-28,1.112295448687149e-08,1.1122954457020306e-08
4.532155858900101,7.442427904279367e-28,1.1122950446915296e-08,1.1122950416531056e-08
4.611667365196594,7.5008334951079765e-28,1.1122946406959104e-08,1.1122946376041805e-08
4.691178871493086,7.585359289487066e-28,1.112294236700291e-08,1.1122942335552553e-08
4.770690377789579,7.702881339327807e-28,1.1122938327046715e-08,1.1122938295063302e-08
4.850201884086072,7.78854354467691e-28,1.112293428709052e-08,1.112293425457405e-08
4.929713390382566,7.838215225351832e-28,1.1122930247134327e-08,1.1122930214084802e-08
5.009224896679059,7.921769657942576e-28,1.1122926207178132e-08,1.112292617359555e-08
5.0887364029755515,7.990100401177632e-28,1.1122922167221939e-08,1.1122922133106299e-08
5.168247909272044,8.082806720731338e-28,1.1122918127265746e-08,1.1122918092617051e-08
5.247759415568537,8.15751218176656e-28,1.1122914087309551e-08,1.1122914052127798e-08
5.327270921865031,8.186802854380668e-28,1.1122910047353356e-08,1.1122910011638546e-08
5.406782428161524,8.313141898334521e-28,1.1122906007397163e-08,1.1122905971149295e-08
5.486293934458017,8.415595479982108e-28,1.1122901967440968e-08,1.1122901930660045e-08
5.5658054407545094,8.500263083851222e-28,1.1122897927484774e-08,1.1122897890170793e-08
5.645316947051002,8.517963314968844e-28,1.112289388752858e-08,1.1122893849681542e-08
5.724828453347495,8.598355233599257e-28,1.1122889847572386e-08,1.112288980919229e-08
5.804339959643989,8.62944926833328e-28,1.1122885807616192e-08,1.112288576870304e-08
5.883851465940482,8.682130803008348e-28,1.1122881767659998e-08,1.1122881728213789e-08
5.9633629722369745,8.761677784128016e-28,1.1122877727703803e-08,1.1122877687724538e-08
6.042874478533467,8.78886026298127e-28,1.112287368774761e-08,1.1122873647235288e-08
6.12238598482996,8.901814282178958e-28,1.1122869647791415e-08,1.1122869606746036e-08
6.201897491126453,8.997340627500348e-28,1.1122865607835222e-08,1.1122865566256786e-08
