omega_meV,Dcp,A_electronica,B_electronica
5.3653993087072545,1.0101383505704614e-19,1.393011880044202e-09,1.6545679570804189e-09
5.4180012627141885,9.530848715287457e-20,1.3929980672697218e-09,1.6726305150143733e-09
5.4706032167211225,9.088277375595353e-20,1.3929842544952407e-09,1.6919237439936108e-09
5.5232051707280565,8.67509843715762e-20,1.3929704417207597e-09,1.7125327528867362e-09
5.5758071247349905,8.251798716838178e-20,1.392956628946279e-09,1.7345459708772044e-09
5.628409078741924,7.812293692802826e-20,1.3929428161717977e-09,1.7580601703755815e-09
5.681011032748858,7.433227116021075e-20,1.392929003397317e-09,1.7831771141142659e-09
5.733612986755792,7.133555307450345e-20,1.3929151906228363e-09,1.8100069019692183e-09
5.786214940762726,6.792723919070014e-20,1.392901377848355e-09,1.8386646186340674e-09
5.83881689476966,6.414133064614526e-20,1.3928875650738725e-09,1.8692753540699823e-09
5.891418848776594,6.112814037573954e-20,1.3928737522993916e-09,1.9019725250976075e-09
5.944020802783527,5.858638000366743e-20,1.39285993952491e-09,1.9368987087348145e-09
5.996622756790461,5.590426618045239e-20,1.3928461267504275e-09,1.9742048013269366e-09
6.049224710797395,5.3482808567578644e-20,1.3928323139759456e-09,2.0140525253678187e-09
6.101826664804329,5.129283270780873e-20,1.3928185012014634e-09,2.056616935017243e-09
6.154428618811263,4.9205873312021775e-20,1.3928046884269808e-09,2.1020813902917433e-09
6.207030572818197,4.708708451526117e-20,1.3927908756524978e-09,2.150644246217839e-09
6.25963252682513,4.479370614610179e-20,1.3927770628780157e-09,2.202516336740819e-09
6.312234480832064,4.267304716503539e-20,1.3927632501035325e-09,2.2579226421969096e-09
6.364836434838998,4.0746257995242214e-20,1.3927494373290487e-09,2.3171047922958926e-09
6.417438388845932,3.875953599501209e-20,1.3927356245545648e-09,2.380319386264578e-09
6.470040342852866,3.701530040326658e-20,1.392721811780081e-09,2.4478421675021276e-09
6.5226422968598,3.5219111926647413e-20,1.3927079990055962e-09,2.5199646706023537e-09
6.575244250866733,3.3588183900008755e-20,1.3926941862311115e-09,2.5970025753718843e-09
6.627846204873667,3.23018212556125e-20,1.3926803734566269e-09,2.6792890081894924e-09
6.680448158880601,3.0957535424122844e-20,1.3926665606821418e-09,2.767182057906575e-09
6.733050112887535,2.964936853241144e-20,1.392652747907655e-09,2.86106392911111e-09
6.785652066894469,2.85499554271783e-20,1.392638935133169e-09,2.9613426032265884e-09
6.838254020901403,2.743917740083286e-20,1.3926251223586825e-09,3.068453498741852e-09
6.890855974908337,2.634861167589444e-20,1.3926113095841946e-09,3.182861966227171e-09
6.9434579289152705,2.5575515574610623e-20,1.3925974968097068e-09,3.30506494646382e-09
6.9960598829222045,2.4764109216762487e-20,1.3925836840352182e-09,3.435595134235926e-09
7.0486618369291385,2.3872850946217413e-20,1.3925698712607288e-09,3.575017621007375e-09
7.1012637909360725,2.3080030731964406e-20,1.392556058486239e-09,3.7239399051865538e-09
7.1538657449430065,2.2258125841685367e-20,1.3925422457117492e-09,3.883007697192526e-09
7.2064676989499405,2.1681167552866808e-20,1.3925284329372582e-09,4.052913255005291e-09
7.259069652956874,2.118225957811628e-20,1.3925146201627657e-09,4.234394528738953e-09
7.311671606963808,2.0701086540039233e-20,1.3925008073882725e-09,4.42824015118083e-09
7.364273560970742,2.0135057833903808e-20,1.3924869946137788e-09,4.635291920712839e-09
7.416875514977676,1.96797133204416e-20,1.3924731818392836e-09,4.856450622653551e-09
7.46947746898461,1.9251915900311917e-20,1.3924593690647876e-09,5.092676003547957e-09
7.522079422991544,1.881835426473593e-20,1.3924455562902912e-09,5.3449950933194314e-09
7.574681376998477,1.8477894077327563e-20,1.3924317435157918e-09,5.614504680079738e-09
7.627283331005411,1.8106139489185272e-20,1.3924179307412925e-09,5.902375452918169e-09
7.679885285012345,1.77546326803858e-20,1.3924041179667917e-09,6.209857811655863e-09
7.732487239019279,1.7539745372513277e-20,1.3923903051922895e-09,6.5382885080549025e-09
7.785089193026213,1.725534695596656e-20,1.3923764924177852e-09,6.8890947802787835e-09
