epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-9.360197203123365,7.381418266813131e-16,6.222375461386524e-11
-9.343732476292892,9.783741750517337e-16,6.389106082547612e-11
-9.32726774946242,1.2892356402276426e-15,6.560300189950603e-11
-9.310803022631948,1.6660958038558387e-15,6.736077079332661e-11
-9.294338295801477,2.0963096644483184e-15,6.916559225515885e-11
-9.277873568971005,2.152544318434602e-15,7.10187236666941e-11
-9.261408842140533,2.6391427355729308e-15,7.29214559076578e-11
-9.24494411531006,3.1891982153882834e-15,7.487511424312818e-11
-9.228479388479588,3.809038070093178e-15,7.688105923399101e-11
-9.212014661649116,4.5038109891440906e-15,7.894068767122759e-11
-9.195549934818644,5.286428017075388e-15,8.10554335348023e-11
-9.179085207988171,5.428239222896388e-15,8.322676897731073e-11
-9.1626204811577,6.334104975249006e-15,8.545620533355167e-11
-9.146155754327228,7.363535911985546e-15,8.774529415638974e-11
-9.129691027496756,8.529699303713632e-15,9.00956282795121e-11
-9.113226300666284,9.850873813509957e-15,9.250884290811248e-11
-9.096761573835812,1.128647209244855e-14,9.49866167377328e-11
-9.08029684700534,1.1589237386717874e-14,9.753067310242961e-11
-9.063832120174867,1.3237699954839179e-14,1.0014278115254553e-10
-9.047367393344395,1.5052000679745686e-14,1.0282475706337717e-10
-9.030902666513924,1.7006201464193503e-14,1.0557846527502377e-10
-9.014437939683452,1.916153700542302e-14,1.0840581976439582e-10
-8.99797321285298,2.1523252768612232e-14,1.1130878535028649e-10
-8.981508486022507,2.2100624367277608e-14,1.142893790321513e-10
-8.965043759192035,2.474581380849822e-14,1.173496713635563e-10
-8.948579032361563,2.7618044532740405e-14,1.2049178786118703e-10
-8.93211430553109,3.0753020632827475e-14,1.2371791045011507e-10
-8.91564957870062,3.4153338434503706e-14,1.2703027894637557e-10
-8.899184851870148,3.785915854062601e-14,1.304311925779298e-10
-8.882720125039675,3.88747477907763e-14,1.3392301154453946e-10
-8.866255398209203,4.294700371834429e-14,1.3750815861786536e-10
-8.84979067137873,4.733044315246854e-14,1.4118912078275702e-10
-8.833325944548259,5.201484770377356e-14,1.449684509205866e-10
-8.816861217717786,5.698239273473588e-14,1.4884876953561016e-10
-8.800396490887314,6.22320735536976e-14,1.5283276652588104e-10
-8.783931764056842,6.3901475922788e-14,1.569232029990529e-10
-8.767467037226371,6.961589270649594e-14,1.611229131348488e-10
-8.751002310395899,7.563989753949234e-14,1.654348060949676e-10
-8.734537583565427,8.205518512661003e-14,1.698618679816717e-10
-8.718072856734954,8.886574282609239e-14,1.7440716384609287e-10
-8.701608129904482,9.605472617712348e-14,1.7907383974785185e-10
-8.68514340307401,9.863143344518596e-14,1.8386512486670308e-10
-8.668678676243537,1.0641067199484191e-13,1.8878433366777485e-10
-8.652213949413067,1.14605357352822e-13,1.938348681217089e-10
-8.635749222582595,1.2324584709043696e-13,1.9902021998079992e-10
-8.619284495752122,1.3254994392486592e-13,2.0434397311255018e-10
-8.60281976892165,1.4267083605132386e-13,2.0980980589220568e-10
-8.586355042091178,1.4649803582601056e-13,2.1542149365521728e-10
-8.569890315260706,1.577686118858479e-13,2.2118291121151622e-10
-8.553425588430233,1.6994615224523836e-13,2.2709803542278432e-10
-8.536960861599763,1.8305364579483121e-13,2.331709478440537e-10
-8.52049613476929,1.9718072255802055e-13,2.3940583743169755e-10
-8.504031407938818,2.1243264639281721e-13,2.458070033184634e-10
-8.487566681108346,2.181312281261514e-13,2.5237885765814777e-10
-8.471101954277874,2.349389366794433e-13,2.591259285404529e-10
-8.454637227447401,2.5287628068121736e-13,2.660528629785408e-10
-8.438172500616929,2.721226836280513e-13,2.731644299702091e-10
-8.421707773786457,2.9267634705602647e-13,2.8046552363506884e-10
-8.405243046955984,3.1446375341420696e-13,2.87961166428616e-10
-8.388778320125514,3.2289934814668144e-13,2.956565124356476e-10
-8.372313593295042,3.4658795642235646e-13,3.0355685074460686e-10
-8.35584886646457,3.718203466577953e-13,3.116676089041569e-10
-8.339384139634097,3.9858842954678784e-13,3.1999435646471343e-10
-8.322919412803625,4.266734867371957e-13,3.2854280860582977e-10
-8.306454685973153,4.562821162914516e-13,3.3731882985219015e-10
-8.28998995914268,4.685220236783194e-13,3.4632843787937636e-10
-8.27352523231221,5.004943097344195e-13,3.5557780741203604e-10
-8.257060505481737,5.34205033847873e-13,3.6507327421581367e-10
-8.240595778651265,5.698128457583432e-13,3.7482133918562097e-10
-8.224131051820793,6.072494381138882e-13,3.848286725317009e-10
-8.20766632499032,6.464038246491283e-13,3.951021180661858e-10
-8.191201598159848,6.637437868205805e-13,4.056486975916336e-10
-8.174736871329376,7.05712215995159e-13,4.1647561539421195e-10
-8.158272144498904,7.496454494613923e-13,4.2759026284326243e-10
-8.141807417668431,7.95572396041202e-13,4.3900022309960264e-10
-8.125342690837961,8.434234652165067e-13,4.5071327593490217e-10
-8.108877964007489,8.933914890529471e-13,4.627374026640219e-10
-8.092413237177016,9.173569368808738e-13,4.750807911930817e-10
-8.075948510346544,9.706536453434806e-13,4.877518411848642e-10
-8.059483783516072,1.0260262840197346e-12,5.007591693446682e-10
-8.0430190566856,1.0835819315952613e-12,5.141116148282132e-10
-8.026554329855127,1.1432697374044953e-12,5.278182447744627e-10
-8.010089603024657,1.2052134322959416e-12,5.418883599653499e-10
-7.993624876194184,1.2375435419042493e-12,5.563315006153021e-10
-7.977160149363712,1.303721326187225e-12,5.711574522924087e-10
-7.96069542253324,1.3722085578375452e-12,5.863762519740187e-10
-7.9442306957027675,1.443310118950786e-12,6.019981942392395e-10
-7.927765968872295,1.5167073246373392e-12,6.180338376005725e-10
-7.911301242041824,1.592800029748863e-12,6.344940109773671e-10
-7.8948365152113515,1.6355271769835076e-12,6.513898203134352e-10
-7.878371788380879,1.7165101993828708e-12,6.687326553415818e-10
-7.861907061550408,1.8001036663754263e-12,6.865341964970012e-10
-7.845442334719936,1.8863144923158827e-12,7.048064219828822e-10
-7.828977607889463,1.975455825202432e-12,7.235616149898795e-10
-7.812512881058991,2.067552414421121e-12,7.428123710725975e-10
-7.796048154228519,2.1230148016696307e-12,7.6257160568511e-10
-7.779583427398046,2.220726557702625e-12,7.828525618786032e-10
-7.763118700567575,2.322680816810752e-12,8.036688181630077e-10
-7.746653973737104,2.4288255537841232e-12,8.250342965354262e-10
-7.730189246906631,2.5391267093658805e-12,8.469632706780465e-10
-7.713724520076159,2.653827394828568e-12,8.694703743273767e-10
-7.697259793245687,2.7250165839390518e-12,8.925706098179693e-10
-7.6807950664152145,2.8471590528522133e-12,9.162793568024633e-10
-7.664330339584742,2.973873061703582e-12,9.406123811505888e-10
-7.647865612754271,3.1050266436135653e-12,9.655858440295471e-10
-7.6314008859237985,3.240877740952251e-12,9.9121631116792e-10
-7.614936159093327,3.3814153394969857e-12,1.0175207623053564e-09
-7.598471432262855,3.4721220015183905e-12,1.0445166008306163e-09
-7.5820067054323825,3.621429537582399e-12,1.0722216636096417e-09
-7.56554197860191,3.775816800955514e-12,1.1006542310062178e-09
-7.549077251771438,3.935316487890673e-12,1.129833037097043e-09
-7.532612524940966,4.099834825410655e-12,1.1597772800833544e-09
-7.516147798110494,4.269904699590742e-12,1.1905066329009161e-09
-7.499683071280022,4.384444937576482e-12,1.2220412540304109e-09
-7.483218344449551,4.5648474245579794e-12,1.254401798509851e-09
-7.466753617619078,4.751163726260992e-12,1.2876094291508584e-09
-7.450288890788606,4.943083675699737e-12,1.3216858279601681e-09
-7.433824163958134,5.141335551332331e-12,1.3566532077682172e-09
-7.417359437127661,5.345606854294738e-12,1.3925343240660724e-09
-7.400894710297189,5.489002537155759e-12,1.4293524870518116e-09
-7.384429983466718,5.705252689551234e-12,1.4671315738876662e-09
-7.3679652566362455,5.927563508324141e-12,1.5058960411693336e-09
-7.351500529805774,6.156591018315364e-12,1.545670937607658e-09
-7.335035802975302,6.3930076285800234e-12,1.5864819169241313e-09
-7.3185710761448295,6.636263180890632e-12,1.6283552509604695e-09
