epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-17.798105850884888,1.9486453835319606e-16,4.718259009856527e-15
-17.754322072653927,2.0583798293665108e-16,4.983952576977617e-15
-17.71053829442297,2.1742966972447662e-16,5.264607619511061e-15
-17.66675451619201,2.296735206710473e-16,5.561066578767845e-15
-17.62297073796105,2.426074535754556e-16,5.874219402443951e-15
-17.579186959730094,2.5626932541937556e-16,6.20500609814845e-15
-17.535403181499134,2.707009581076881e-16,6.554419603578927e-15
-17.491619403268174,2.8594474813062e-16,6.923508792713674e-15
-17.447835625037214,3.020472628990054e-16,7.313381597740358e-15
-17.404051846806254,3.190566409516072e-16,7.725208314305684e-15
-17.360268068575298,3.3702376381655483e-16,8.160225171892686e-15
-17.316484290344338,3.560024305062971e-16,8.61973792037823e-15
-17.272700512113378,3.760502626480638e-16,9.1051259311724e-15
-17.22891673388242,3.972267020621903e-16,9.61784620234245e-15
-17.18513295565146,4.1959612073266192e-16,1.0159437764940047e-14
-17.1413491774205,4.4322457265774383e-16,1.0731526299912295e-14
-17.09756539918954,4.68183929232113e-16,1.1335829062165988e-14
-17.05378162095858,4.945489433690789e-16,1.1974159977075692e-14
-17.009997842727625,5.223982089999629e-16,1.2648435075449042e-14
-16.966214064496665,5.518162990956685e-16,1.3360678304575995e-14
-16.922430286265705,5.828906956005144e-16,1.411302758205841e-14
-16.87864650803475,6.157151971186489e-16,1.49077411581195e-14
-16.83486272980379,6.503877133588368e-16,1.574720446050115e-14
-16.79107895157283,6.870129966612714e-16,1.6633937251658296e-14
-16.74729517334187,7.257009522957763e-16,1.757060112023701e-14
-16.703511395110908,7.665673522517683e-16,1.8560007562630546e-14
-16.65972761687995,8.09734894133797e-16,1.9605126297690753e-14
-16.61594383864899,8.553331237478287e-16,2.070909434388647e-14
-16.57216006041803,9.034995019401457e-16,2.1875225311584405e-14
-16.528376282187075,9.543782717365286e-16,2.3107019381439102e-14
-16.484592503956115,1.0081222089919737e-15,2.4408173787630255e-14
-16.440808725725155,1.0648924559201098e-15,2.5782593953180466e-14
-16.397024947494195,1.1248595239082473e-15,2.7234405200820822e-14
-16.353241169263235,1.1882037044653645e-15,2.876796506123152e-14
-16.30945739103228,1.2551144968407852e-15,3.0387876515061675e-14
-16.26567361280132,1.325793842449721e-15,3.2099001617215425e-14
-16.22188983457036,1.4004528508375892e-15,3.390647618240978e-14
-16.178106056339402,1.4793163093855933e-15,3.5815725235432254e-14
-16.134322278108442,1.562620759431417e-15,3.78324791911303e-14
-16.090538499877482,1.6506165397020926e-15,3.996279109065013e-14
-16.046754721646522,1.7435671418385488e-15,4.221305484626087e-14
-16.002970943415562,1.8417519896467485e-15,4.459002429304761e-14
-15.959187165184606,1.9454663379951624e-15,4.710083353555156e-14
-15.915403386953646,2.055021029431832e-15,4.975301837101501e-14
-15.871619608722686,2.1707448745406693e-15,5.2554538760435865e-14
-15.827835830491727,2.2929852039089978e-15,5.551380298411921e-14
-15.784052052260769,2.422109608688773e-15,5.863969259681462e-14
-15.740268274029809,2.558504968388488e-15,6.194158921665231e-14
-15.696484495798849,2.7025811790491753e-15,6.542940263948878e-14
-15.65270071756789,2.854770567351419e-15,6.91136005864146e-14
-15.608916939336932,3.0155302921594273e-15,7.300524015804849e-14
-15.565133161105972,3.185342921348033e-15,7.711600087278718e-14
-15.521349382875012,3.364717795156147e-15,8.145821981334222e-14
-15.477565604644054,3.554193953849531e-15,8.604492869001196e-14
-15.433781826413096,3.75434012930176e-15,9.088989277876236e-14
-15.389998048182136,3.965756988479231e-15,9.600765235286641e-14
-15.346214269951176,4.189078470375997e-15,1.0141356630473319e-13
-15.302430491720218,4.424976642013214e-15,1.071238580752711e-13
-15.25864671348926,4.674158154756e-15,1.1315566454873495e-13
-15.2148629352583,4.9373721859115205e-15,1.1952708724779746e-13
-15.17107915702734,5.215408126410579e-15,1.2625724678652372e-13
-15.127295378796381,5.509101050023071e-15,1.3336634013231204e-13
-15.083511600565423,5.8193324647395025e-15,1.4087570125704808e-13
-15.039727822334463,6.1470332848221744e-15,1.48807865070464e-13
-14.995944044103503,6.493188374046795e-15,1.5718663506867885e-13
-14.952160265872545,6.85883579856751e-15,1.6603715473627043e-13
-14.908376487641586,7.245074068659448e-15,1.7538598283773896e-13
