epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-7.7285852503120225,1.1576657962729397e-14,3.9236980382954716e-13
-7.709665824974661,1.2205205085850659e-14,4.136727868030041e-13
-7.6907463996373,1.2867859737473714e-14,4.3613237547517713e-13
-7.67182697429994,1.356649580860627e-14,4.598113660376928e-13
-7.6529075489625775,1.4303049119851987e-14,4.847759631585937e-13
-7.633988123625217,1.5079615242716743e-14,5.110959666236422e-13
-7.615068698287856,1.589832946267065e-14,5.388449654740065e-13
-7.596149272950495,1.6761506816067e-14,5.681005445883582e-13
-7.5772298476131335,1.7671536801393908e-14,5.989445006957039e-13
-7.558310422275772,1.863099914569725e-14,6.314630726219594e-13
-7.539390996938412,1.964252702974192e-14,6.657471796922993e-13
-7.52047157160105,2.070899394811463e-14,7.018926789934366e-13
-7.501552146263689,2.18333264097376e-14,7.400006307107772e-13
-7.482632720926327,2.301872382448111e-14,7.801775836487668e-13
-7.463713295588967,2.4268492089130813e-14,8.225358700604856e-13
-7.444793870251606,2.558610679677769e-14,8.671939214215305e-13
-7.425874444914244,2.697525525248805e-14,9.142765993696392e-13
-7.406955019576883,2.84398312828732e-14,9.639155449736972e-13
-7.388035594239522,2.998391476621433e-14,1.0162495450550264e-12
-7.369116168902162,3.161183967962684e-14,1.0714249246200736e-12
-7.3501967435647995,3.3328142627228116e-14,1.12959595111941e-12
-7.331277318227439,3.5137638921894886e-14,1.1909252665721116e-12
-7.312357892890078,3.704536352581763e-14,1.2555843454406276e-12
-7.293438467552717,3.905667848670325e-14,1.3237539722584126e-12
-7.274519042215355,4.117717303220201e-14,1.3956247444280603e-12
-7.255599616877994,4.341281359162978e-14,1.47139761159275e-12
-7.236680191540633,4.576983048148301e-14,1.5512844307920509e-12
-7.217760766203272,4.825481946075358e-14,1.6355085610631488e-12
-7.198841340865911,5.087472329333472e-14,1.7243054901860297e-12
-7.17992191552855,5.3636870300754515e-14,1.817923489959476e-12
-7.161002490191189,5.6548973216775384e-14,1.91662431334342e-12
-7.142083064853828,5.961920164538893e-14,2.0206839257140355e-12
