frecuencia_THz,energia_meV,alpha2F
0.6418678992168544,2.654552338458,0.5733993353993513
0.648733799320724,2.682947419749,0.5511081024319077
0.6555996994245935,2.71134250104,0.5429787657687636
0.662462309686535,2.739723976638,0.5405276001211817
0.6693282097904045,2.768119057929,0.5087465206229848
0.6761941098942741,2.7965141392199997,0.5227514959934066
0.6830567201562155,2.824895614818,0.49960372878917625
0.6899226202600851,2.8532906961089997,0.4852333439381731
0.6967885203639548,2.8816857774,0.47936471378741274
0.7036544204678243,2.910080858691,0.49256257025937045
0.7105170307297658,2.938462334289,0.47273590920722436
0.7173829308336354,2.96685741558,0.4950519617165671
0.7242488309375049,2.9952524968709997,0.46352953223158
0.7311114411994464,3.023633972469,0.4320381089736077
0.7379773413033159,3.0520290537599997,0.4233911918637935
0.7448432414071856,3.080424135051,0.41662365071957413
0.751705851669127,3.1088056106489996,0.3987924558752968
0.7585717517729966,3.13720069194,0.3750723063062728
0.7654376518768662,3.165595773231,0.37884267250927667
0.7723035519807357,3.1939908545219997,0.3802320819466886
0.7791661622426772,3.22237233012,0.3720078665521851
0.7860320623465468,3.2507674114109997,0.3621549382389263
0.7928979624504164,3.279162492702,0.36404807080336676
0.7997605727123578,3.3075439682999996,0.35388344403679534
0.8066264728162275,3.335939049591,0.34059087925720755
0.8134923729200971,3.3643341308820003,0.3470263931218134
0.8203549831820385,3.39271560648,0.3307699888107807
0.8272208832859081,3.4211106877710002,0.3428435320731825
0.8340867833897776,3.4495057690619997,0.3224906847606364
0.8409526834936472,3.4779008503529996,0.3268987838163791
0.8478152937555886,3.5062823259509996,0.32391241679880706
0.8546811938594582,3.5346774072419995,0.32696939275844866
0.8615470939633278,3.563072488533,0.31638999491570785
0.8684097042252692,3.5914539641309995,0.3078683719559484
0.8752756043291389,3.619849045422,0.3204782011665758
0.8821415044330084,3.6482441267129997,0.31197488139180507
0.8890041146949499,3.6766256023109998,0.31456249430012484
0.8958700147988196,3.705020683602,0.30401795522066366
0.9027359149026891,3.733415764893,0.3011820102967659
0.9096018150065588,3.7618108461840003,0.3101964589372723
0.9164644252685001,3.790192321782,0.29999119458386825
0.9233303253723696,3.8185874030729994,0.30402267014972845
0.9301962254762393,3.8469824843639997,0.30419845390739386
0.9370588357381806,3.8753639599619993,0.28789138569141953
0.9439247358420503,3.9037590412529997,0.2990448389396007
0.9507906359459198,3.9321541225439995,0.30054989707134344
0.9576532462078613,3.9605355981419996,0.28340888579720386
0.964519146311731,3.988930679433,0.29337507439760396
0.9713850464156005,4.017325760724,0.285988410978677
0.9782509465194702,4.045720842015,0.2843904538927447
0.9851135567814115,4.074102317613,0.28050031275262305
0.9919794568852812,4.102497398904,0.2798066041290685
0.9988453569891509,4.130892480195,0.2815850028785304
1.0057079672510922,4.159273955793,0.27857589578024766
1.0125738673549618,4.1876690370839995,0.2808986744912586
1.0194397674588314,4.216064118375,0.27011806893872004
1.0263023777207727,4.2444455939729995,0.27866738342636094
1.0331682778246425,4.272840675264,0.2814281130438325
1.040034177928512,4.301235756555,0.2686934806099136
1.0468967881904534,4.329617232153,0.26510934984877066
1.0537626882943232,4.358012313444,0.2666065658050055
1.0606285883981925,4.3864073947349995,0.27195638559929236
1.067494488502062,4.414802476026,0.27090320033500764
1.0743570987640036,4.4431839516239995,0.2711433773620149
1.0812229988678732,4.471579032915,0.26337615099421946
1.0880888989717428,4.499974114206,0.2583386295696645
1.0949515092336843,4.528355589804,0.2555345889542017
1.1018174093375537,4.556750671094999,0.26293040567220116
1.1086833094414235,4.5851457523859995,0.2616624006885374
1.1155459197033648,4.613527227983999,0.2596860791113565
1.1224118198072344,4.6419223092749995,0.25759912158878634
1.1292777199111041,4.670317390566,0.25061192685465894
1.1361436200149737,4.698712471857,0.2614226997067961
1.143006230276915,4.727093947455,0.25937812293567486
1.1498721303807848,4.755489028746,0.25467907853753646
1.1567380304846542,4.7838841100369995,0.25823938627098836
1.1636006407465957,4.812265585635,0.24690473189964168
1.1704665408504655,4.840660666926,0.24966453343012013
1.1773324409543349,4.869055748217,0.2501743229717294
1.1841950512162764,4.897437223815,0.25020871581292786
1.191060951320146,4.925832305106,0.24401600826715056
1.1979268514240153,4.954227386396999,0.2482301221019616
1.204792751527885,4.9826224676879995,0.24875177975014065
1.2116553617898265,5.011003943285999,0.24674153211782557
1.218521261893696,5.0393990245769995,0.24485304727396132
1.2253871619975656,5.067794105868,0.2392962077053956
1.2322497722595072,5.0961755814659995,0.24546542838733376
1.2391156723633767,5.124570662757,0.23867668266876182
1.2459815724672463,5.152965744048,0.23653656292953373
1.2528441827291878,5.181347219646,0.2348820949024217
1.2597100828330574,5.209742300937,0.23882275978793757
1.2665759829369272,5.238137382228,0.23041970325538075
1.2734418830407965,5.266532463519,0.23255393154689308
1.2803044933027379,5.2949139391169995,0.23517097129166042
1.2871703934066077,5.323309020408,0.2319511740029625
1.294036293510477,5.351704101698999,0.23834098711410848
1.3008989037724186,5.380085577297,0.23041419738477417
1.3077648038762881,5.408480658587999,0.2404496629493814
1.3146307039801577,5.4368757398789995,0.23196949928779312
1.3214933142420993,5.465257215477,0.2303211885358043
1.3283592143459688,5.4936522967679995,0.23772404410774944
1.3352251144498384,5.522047378059,0.22949661853167821
1.342091014553708,5.55044245935,0.23080784890232378
1.3489536248156495,5.578823934948,0.22953544895032166
1.355819524919519,5.607219016239,0.22509571063328057
1.3626854250233884,5.6356140975299995,0.2262297663681024
1.36954803528533,5.663995573127999,0.23079033182225417
1.3764139353891995,5.6923906544189995,0.22527300672852538
1.383279835493069,5.72078573571,0.2360845985198151
1.3901424457550107,5.7491672113079995,0.22727754954356763
1.3970083458588802,5.777562292599,0.23567683603181871
1.40387424596275,5.80595737389,0.24170982778608913
1.4107401460666193,5.8343524551809995,0.2444547615263994
1.417602756328561,5.862733930779,0.24213499713074244
1.4244686564324305,5.8911290120699995,0.23847586721233235
1.4313345565363,5.919524093361,0.24987369626185624
1.4381971667982414,5.9479055689589995,0.24816425187776825
1.4450630669021112,5.97630065025,0.2571458174028507
1.4519289670059805,6.004695731540999,0.2591004225071059
1.458791577267922,6.033077207139,0.25818266277518775
1.4656574773717916,6.061472288429999,0.2585121997153289
1.4725233774756612,6.0898673697209995,0.27373722446417825
1.4793859877376025,6.118248845318999,0.26696720211168545
1.4862518878414723,6.1466439266099995,0.27695583337890817
1.493117787945342,6.175039007901,0.2841861213075777
1.4999836880492114,6.203434089192,0.2827590400227474
1.506846298311153,6.23181556479,0.28960310174011106
1.5137121984150226,6.260210646081,0.3074022274992794
1.5205780985188921,6.288605727372,0.31599725750723706
1.5274407087808337,6.31698720297,0.3371841230774764
1.5343066088847033,6.345382284261,0.39019952506872174
1.5411725089885728,6.373777365552,0.3713311755988598
1.5480351192505144,6.40215884115,0.34467677658685647
1.5549010193543837,6.430553922441,0.3245829663081683
1.5617669194582533,6.458949003731999,0.32824493164722723
1.5686328195621229,6.4873440850229995,0.3136281214318664
1.5754954298240642,6.515725560620999,0.3136814239163465
1.582361329927934,6.5441206419119995,0.317494668241665
1.5892272300318036,6.572515723203,0.3048557792029287
1.596089840293745,6.6008971988009995,0.3112083468900393
1.6029557403976147,6.629292280092,0.30165348995449076
1.609821640501484,6.657687361382999,0.3064315453167284
1.6166842507634254,6.686068836980999,0.30036858947482026
1.6235501508672951,6.714463918271999,0.29301914325068895
1.6304160509711647,6.7428589995629995,0.2941907028235767
1.6372819510750343,6.771254080854,0.2995329806933342
1.6441445613369758,6.7996355564519995,0.29916349946575826
1.6510104614408454,6.828030637743,0.30419352586610804
1.657876361544715,6.856425719033999,0.29534623252631215
1.6647389718066565,6.884807194632,0.2925687651511845
1.671604871910526,6.913202275923,0.29201669353313664
1.6784707720143957,6.9415973572139995,0.2945715247111203
1.6853333822763372,6.969978832812,0.3021860645089412
1.6921992823802066,6.9983739141029995,0.3087659901668121
1.6990651824840763,7.026768995394,0.3153987776158148
1.705931082587946,7.055164076685,0.3105054879385096
1.7127936928498873,7.083545552283,0.3048696200445787
1.719659592953757,7.111940633574,0.2818227810865552
1.7265254930576266,7.140335714865,0.2743076424319477
1.733388103319568,7.168717190463,0.2643640874622378
1.7402540034234377,7.197112271754,0.26528630465790976
1.7471199035273073,7.225507353045001,0.26851064952546755
1.7539825137892486,7.253888828643,0.2606820572358492
1.760848413893118,7.282283909933999,0.25363082707475487
1.7677143139969875,7.310678991224999,0.26093730032828094
1.774580214100857,7.3390740725159995,0.2567019083084455
1.7814428243627987,7.367455548113999,0.2616725884602648
1.7883087244666682,7.3958506294049995,0.2535356857033211
1.7951746245705378,7.424245710695999,0.24852159162421647
1.8020372348324794,7.4526271862939995,0.24169238473699675
1.8089031349363487,7.481022267584999,0.24678048593484506
1.8157690350402185,7.509417348875999,0.24379155319172577
1.82263164530216,7.537798824474,0.24461140246747687
1.8294975454060294,7.566193905764999,0.23677685576862678
1.8363634455098992,7.5945889870559995,0.23970757649898602
1.8432293456137687,7.622984068347,0.2405786879290293
1.85009195587571,7.6513655439449995,0.24358866729844178
1.8569578559795799,7.679760625236,0.22721958986771892
1.8638237560834494,7.708155706527,0.2218287401495062
1.8706863663453908,7.736537182125,0.22586041270565
1.8775522664492605,7.764932263416,0.2308010322029235
1.88441816655313,7.793327344707,0.22770875063531829
1.8912807768150715,7.821708820305,0.21955177201931494
1.8981466769189412,7.850103901596,0.22547258221355515
1.9050125770228106,7.878498982887,0.22003574708851795
1.9118751872847521,7.906880458485,0.22191377693903155
1.9187410873886217,7.935275539776,0.22072119606307739
1.9256069874924913,7.963670621067,0.2197413253872172
1.9324728875963606,7.992065702357999,0.2105725332382709
1.9393354978583026,8.020447177956001,0.21504091678868648
1.9462013979621717,8.048842259247,0.20740643052783905
1.9530672980660415,8.077237340538,0.21503663923271
1.9599299083279829,8.105618816136,0.21588875780975475
1.9667958084318524,8.134013897427,0.21283944192594512
1.9736617085357222,8.162408978718,0.21226080976145223
1.9805243187976636,8.190790454316,0.2087879963706886
1.9873902189015331,8.219185535607,0.1995219079243047
1.9942561190054025,8.247580616897999,0.2002026840374961
2.001122019109272,8.275975698188999,0.2073978875119562
2.0079846293712134,8.304357173786999,0.20181756134259807
2.014850529475083,8.332752255077999,0.195562597537165
2.021716429578953,8.361147336369,0.19339614054328091
2.0285790398408943,8.389528811966999,0.19650436875652535
2.035444939944764,8.417923893258,0.1927024659071435
2.0423108400486334,8.446318974549,0.1850359919425494
2.0491734503105747,8.474700450147,0.1814463847545495
2.0560393504144443,8.503095531438,0.17769213294357136
2.0629052505183143,8.531490612729,0.17202199990506775
2.069771150622184,8.55988569402,0.17139109454406734
2.076633760884125,8.588267169618,0.16942488898705194
2.0834996609879948,8.616662250909,0.17867098361496866
2.0903655610918643,8.6450573322,0.1705746420847629
2.0972281713538057,8.673438807798,0.17239786413898578
2.1040940714576757,8.701833889089,0.16980833962200687
2.110959971561545,8.730228970379999,0.17703196809055313
2.1178225818234866,8.758610445978,0.16932291032193966
2.1246884819273557,8.787005527268999,0.1724549981371882
2.1315543820312253,8.81540060856,0.16894318928644309
2.138420282135095,8.843795689851,0.17023651046194357
