frecuencia_cm-1,frecuencia_THz,energia_meV,DOS_fonones
28.852572107,0.8649783511579768,3.5772630244645938,0.03953681087322571
29.081560786,0.8718432590511351,3.605654002273084,0.03912829388901845
29.310549464,0.8787081669143142,3.6340449799575896,0.0389340232460353
29.539538143,0.8855730748074725,3.6624359577660797,0.03829865721659407
29.768526821,0.8924379826706516,3.690826935450585,0.038656684296775316
29.9975155,0.8993028905638099,3.719217913259075,0.03739803928499301
30.226504179,0.9061677984569682,3.7476088910675647,0.037401727177587635
30.455492857,0.9130327063201472,3.775999868752071,0.03774941999538124
30.684481536,0.9198976142133055,3.8043908465605605,0.03771835782796843
30.913470214,0.9267625220764846,3.832781824245066,0.03820866917553116
31.142458893,0.9336274299696429,3.8611728020535563,0.036564684056022395
31.371447571,0.9404923378328219,3.889563779738062,0.03833682541325432
31.60043625,0.9473572457259802,3.917954757546552,0.03663312036978737
31.829424928,0.9542221535891593,3.946345735231058,0.03652408201697624
32.058413607,0.9610870614823175,3.9747367130395475,0.03759983561562956
32.287402285,0.9679519693454965,4.003127690724053,0.03697291745597849
32.516390964,0.974816877238655,4.031518668532543,0.03507324701938529
32.745379642,0.981681785101834,4.059909646217049,0.03534878924283308
32.974368321,0.9885466929949922,4.088300624025539,0.03505497665123401
33.203356999,0.9954116008581713,4.116691601710045,0.035680415949382815
33.432345678,1.0022765087513295,4.145082579518534,0.03386640603530412
33.661334356,1.0091414166145085,4.17347355720304,0.03460085667691028
33.890323035,1.016006324507667,4.20186453501153,0.03555384014827557
34.119311714,1.0228712324008251,4.23025551282002,0.035303180876456085
34.348300392,1.0297361402640042,4.258646490504526,0.03509562154774387
34.577289071,1.0366010481571626,4.287037468313016,0.03357490159613206
34.806277749,1.0434659560203416,4.315428445997521,0.03350603588841083
35.035266428,1.0503308639134998,4.3438194238060115,0.033582669345932785
35.264255106,1.057195771776679,4.372210401490517,0.03320498377462348
35.493243785,1.0640606796698373,4.400601379299006,0.03322867405986547
35.722232463,1.0709255875330164,4.428992356983512,0.03375278326610775
35.951221142,1.0777904954261748,4.457383334792002,0.034524717127043844
36.18020982,1.0846554032893538,4.485774312476508,0.03360230012622275
36.409198499,1.091520311182512,4.514165290284998,0.0342457229264797
36.638187177,1.098385219045691,4.542556267969504,0.033103253295906666
36.867175856,1.1052501269388495,4.570947245777994,0.0321050467716518
37.096164534,1.1121150348020286,4.5993382234624995,0.03278009208945404
37.325153213,1.1189799426951867,4.62772920127099,0.03202393037023043
37.554141891,1.1258448505583658,4.656120178955495,0.033174180584122075
37.78313057,1.132709758451524,4.6845111567639846,0.03301014230231928
38.012119249,1.1395746663446824,4.712902134572475,0.03245346194153475
38.241107927,1.1464395742078615,4.74129311225698,0.0323724830467849
38.470096606,1.1533044821010197,4.7696840900654704,0.03277781757817635
38.699085284,1.1601693899641987,4.798075067749976,0.031532988663130125
38.928073963,1.1670342978573571,4.826466045558466,0.03224123404703654
39.157062641,1.1738992057205362,4.854857023242972,0.03250027195588926
39.38605132,1.1807641136136944,4.883248001051462,0.03265626659032079
39.615039998,1.1876290214768734,4.911638978735968,0.03256537520772608
39.844028677,1.1944939293700316,4.940029956544457,0.03087948239749852
40.073017355,1.2013588372332107,4.968420934228963,0.03156353580587345
40.302006034,1.208223745126369,4.996811912037453,0.031285001553497796
40.530994712,1.2150886529895482,5.0252028897219585,0.031039321010238853
40.759983391,1.2219535608827063,5.053593867530449,0.030731728988187913
40.988972069,1.2288184687458854,5.081984845214954,0.030955586627022014
41.217960748,1.2356833766390438,5.110375823023444,0.0317262637395802
41.446949426,1.2425482845022229,5.13876680070795,0.03134600424017675
41.675938105,1.249413192395381,5.16715777851644,0.031192833814836413
41.904926784,1.2562781002885393,5.195548756324929,0.031054996011440763
42.133915462,1.2631430081517183,5.223939734009435,0.03125311918742408
42.362904141,1.2700079160448767,5.252330711817925,0.03143326014510479
42.591892819,1.2768728239080558,5.280721689502431,0.031033483867815764
42.820881498,1.2837377318012142,5.309112667310921,0.030110324351054474
43.049870176,1.2906026396643933,5.337503644995427,0.02975646486905746
